unique_id,max_prob,min_prob,path_exists
36198---BART---2015,no_match,no_match,0
36201---BART---2015,no_match,no_match,0
36202---BART---2015,no_match,no_match,0
36203---BART---2015,no_match,no_match,0
36212---BART---2015,no_match,no_match,0
36213---BART---2015,no_match,no_match,0
36215---BART---2015,no_match,no_match,0
3622---BART---2015,no_match,no_match,0
36221---BART---2015,no_match,no_match,0
36223---BART---2015,no_match,no_match,0
36226---BART---2015,no_match,no_match,0
36228---BART---2015,no_match,no_match,0
36237---BART---2015,no_match,no_match,0
36239---BART---2015,no_match,no_match,0
36240---BART---2015,no_match,no_match,0
36241---BART---2015,no_match,no_match,0
36243---BART---2015,no_match,no_match,0
3625---Caltrain---2014,no_match,no_match,0
36251---BART---2015,no_match,no_match,0
36253---BART---2015,no_match,no_match,0
36259---BART---2015,no_match,no_match,0
36260---BART---2015,no_match,no_match,0
36262---BART---2015,no_match,no_match,0
36268---BART---2015,no_match,no_match,0
3627---Caltrain---2014,no_match,no_match,0
36270---BART---2015,no_match,no_match,0
36271---BART---2015,no_match,no_match,0
36277---BART---2015,no_match,no_match,0
36284---BART---2015,no_match,no_match,0
36285---BART---2015,no_match,no_match,0
36293---BART---2015,no_match,no_match,0
36298---BART---2015,no_match,no_match,0
3630---BART---2015,no_match,no_match,0
3630---Caltrain---2014,no_match,no_match,0
36300---BART---2015,no_match,no_match,0
36310---BART---2015,no_match,no_match,0
36312---BART---2015,no_match,no_match,0
36313---BART---2015,no_match,no_match,0
3632---Caltrain---2014,no_match,no_match,0
36321---BART---2015,no_match,no_match,0
36325---BART---2015,no_match,no_match,0
36326---BART---2015,no_match,no_match,0
36330---BART---2015,no_match,no_match,0
36331---BART---2015,no_match,no_match,0
36338---BART---2015,no_match,no_match,0
36340---BART---2015,no_match,no_match,0
36346---BART---2015,no_match,no_match,0
36351---BART---2015,no_match,no_match,0
36353---BART---2015,no_match,no_match,0
36363---BART---2015,no_match,no_match,0
36369---BART---2015,no_match,no_match,0
3637---Caltrain---2014,no_match,no_match,0
36370---BART---2015,no_match,no_match,0
36371---BART---2015,no_match,no_match,0
36376---BART---2015,no_match,no_match,0
36382---BART---2015,no_match,no_match,0
36386---BART---2015,no_match,no_match,0
36390---BART---2015,no_match,no_match,0
36391---BART---2015,no_match,no_match,0
36397---BART---2015,no_match,no_match,0
3640---Caltrain---2014,no_match,no_match,0
36408---BART---2015,no_match,no_match,0
3641---BART---2015,no_match,no_match,0
36413---BART---2015,no_match,no_match,0
36416---BART---2015,no_match,no_match,0
36421---BART---2015,no_match,no_match,0
36422---BART---2015,no_match,no_match,0
36423---BART---2015,no_match,no_match,0
36424---BART---2015,no_match,no_match,0
36428---BART---2015,no_match,no_match,0
3643---Caltrain---2014,no_match,no_match,0
36432---BART---2015,no_match,no_match,0
36434---BART---2015,no_match,no_match,0
36435---BART---2015,no_match,no_match,0
36437---BART---2015,no_match,no_match,0
36449---BART---2015,no_match,no_match,0
3645---Caltrain---2014,no_match,no_match,0
36453---BART---2015,no_match,no_match,0
36456---BART---2015,no_match,no_match,0
36461---BART---2015,no_match,no_match,0
36462---BART---2015,no_match,no_match,0
36464---BART---2015,no_match,no_match,0
36474---BART---2015,no_match,no_match,0
36479---BART---2015,no_match,no_match,0
36482---BART---2015,no_match,no_match,0
3649---Caltrain---2014,no_match,no_match,0
36496---BART---2015,no_match,no_match,0
365---Caltrain---2014,no_match,no_match,0
3650---BART---2015,no_match,no_match,0
36504---BART---2015,no_match,no_match,0
36505---BART---2015,no_match,no_match,0
36508---BART---2015,no_match,no_match,0
36515---BART---2015,no_match,no_match,0
3652---Caltrain---2014,no_match,no_match,0
36522---BART---2015,no_match,no_match,0
36524---BART---2015,no_match,no_match,0
36526---BART---2015,no_match,no_match,0
36527---BART---2015,no_match,no_match,0
36531---BART---2015,no_match,no_match,0
36534---BART---2015,no_match,no_match,0
36536---BART---2015,no_match,no_match,0
36541---BART---2015,no_match,no_match,0
36546---BART---2015,no_match,no_match,0
36547---BART---2015,no_match,no_match,0
36548---BART---2015,no_match,no_match,0
36549---BART---2015,no_match,no_match,0
3655---Caltrain---2014,no_match,no_match,0
36551---BART---2015,no_match,no_match,0
36552---BART---2015,no_match,no_match,0
3656---BART---2015,no_match,no_match,0
36560---BART---2015,no_match,no_match,0
36569---BART---2015,no_match,no_match,0
3657---Caltrain---2014,no_match,no_match,0
36571---BART---2015,no_match,no_match,0
36576---BART---2015,no_match,no_match,0
36578---BART---2015,no_match,no_match,0
3658---BART---2015,no_match,no_match,0
36585---BART---2015,no_match,no_match,0
36587---BART---2015,no_match,no_match,0
36589---BART---2015,no_match,no_match,0
3660---Caltrain---2014,no_match,no_match,0
36600---BART---2015,no_match,no_match,0
36609---BART---2015,no_match,no_match,0
3661---BART---2015,no_match,no_match,0
36611---BART---2015,no_match,no_match,0
36617---BART---2015,no_match,no_match,0
36622---BART---2015,no_match,no_match,0
36625---BART---2015,no_match,no_match,0
36627---BART---2015,no_match,no_match,0
36629---BART---2015,no_match,no_match,0
3663---Caltrain---2014,no_match,no_match,0
36636---BART---2015,no_match,no_match,0
36639---BART---2015,no_match,no_match,0
36641---BART---2015,no_match,no_match,0
36642---BART---2015,no_match,no_match,0
36644---BART---2015,no_match,no_match,0
36648---BART---2015,no_match,no_match,0
3665---Caltrain---2014,no_match,no_match,0
36650---BART---2015,no_match,no_match,0
36652---BART---2015,no_match,no_match,0
36656---BART---2015,no_match,no_match,0
36657---BART---2015,no_match,no_match,0
3666---Caltrain---2014,no_match,no_match,0
36660---BART---2015,no_match,no_match,0
36665---BART---2015,no_match,no_match,0
36667---BART---2015,no_match,no_match,0
36668---BART---2015,no_match,no_match,0
36670---BART---2015,no_match,no_match,0
36671---BART---2015,no_match,no_match,0
36682---BART---2015,no_match,no_match,0
36686---BART---2015,no_match,no_match,0
36687---BART---2015,no_match,no_match,0
36689---BART---2015,no_match,no_match,0
36690---BART---2015,no_match,no_match,0
36697---BART---2015,no_match,no_match,0
36699---BART---2015,no_match,no_match,0
36701---BART---2015,no_match,no_match,0
36705---BART---2015,no_match,no_match,0
36707---BART---2015,no_match,no_match,0
3671---Caltrain---2014,no_match,no_match,0
36713---BART---2015,no_match,no_match,0
36724---BART---2015,no_match,no_match,0
36726---BART---2015,no_match,no_match,0
36727---BART---2015,no_match,no_match,0
36729---BART---2015,no_match,no_match,0
36731---BART---2015,no_match,no_match,0
36736---BART---2015,no_match,no_match,0
36738---BART---2015,no_match,no_match,0
36739---BART---2015,no_match,no_match,0
36740---BART---2015,no_match,no_match,0
36741---BART---2015,no_match,no_match,0
36742---BART---2015,no_match,no_match,0
36744---BART---2015,no_match,no_match,0
36754---BART---2015,no_match,no_match,0
36755---BART---2015,no_match,no_match,0
36767---BART---2015,no_match,no_match,0
36768---BART---2015,no_match,no_match,0
36776---BART---2015,no_match,no_match,0
36778---BART---2015,no_match,no_match,0
36785---BART---2015,no_match,no_match,0
36788---BART---2015,no_match,no_match,0
36789---BART---2015,no_match,no_match,0
36791---BART---2015,no_match,no_match,0
36798---BART---2015,no_match,no_match,0
36799---BART---2015,no_match,no_match,0
36803---BART---2015,no_match,no_match,0
3681---Caltrain---2014,no_match,no_match,0
36815---BART---2015,no_match,no_match,0
36816---BART---2015,no_match,no_match,0
3682---BART---2015,no_match,no_match,0
3682---Caltrain---2014,no_match,no_match,0
36820---BART---2015,no_match,no_match,0
36821---BART---2015,no_match,no_match,0
36823---BART---2015,no_match,no_match,0
36827---BART---2015,no_match,no_match,0
36831---BART---2015,no_match,no_match,0
3684---Caltrain---2014,no_match,no_match,0
36840---BART---2015,no_match,no_match,0
36845---BART---2015,no_match,no_match,0
36848---BART---2015,no_match,no_match,0
3685---Caltrain---2014,no_match,no_match,0
36853---BART---2015,no_match,no_match,0
36854---BART---2015,no_match,no_match,0
36862---BART---2015,no_match,no_match,0
3687---BART---2015,no_match,no_match,0
36871---BART---2015,no_match,no_match,0
36876---BART---2015,no_match,no_match,0
36878---BART---2015,no_match,no_match,0
3688---Caltrain---2014,no_match,no_match,0
36882---BART---2015,no_match,no_match,0
36883---BART---2015,no_match,no_match,0
36884---BART---2015,no_match,no_match,0
36886---BART---2015,no_match,no_match,0
36896---BART---2015,no_match,no_match,0
36899---BART---2015,no_match,no_match,0
3690---BART---2015,no_match,no_match,0
36910---BART---2015,no_match,no_match,0
36912---BART---2015,no_match,no_match,0
36914---BART---2015,no_match,no_match,0
36919---BART---2015,no_match,no_match,0
3692---Caltrain---2014,no_match,no_match,0
36921---BART---2015,no_match,no_match,0
36923---BART---2015,no_match,no_match,0
36925---BART---2015,no_match,no_match,0
36928---BART---2015,no_match,no_match,0
36938---BART---2015,no_match,no_match,0
36942---BART---2015,no_match,no_match,0
36944---BART---2015,no_match,no_match,0
36948---BART---2015,no_match,no_match,0
36949---BART---2015,no_match,no_match,0
3695---BART---2015,no_match,no_match,0
36953---BART---2015,no_match,no_match,0
36955---BART---2015,no_match,no_match,0
36962---BART---2015,no_match,no_match,0
36964---BART---2015,no_match,no_match,0
36967---BART---2015,no_match,no_match,0
36968---BART---2015,no_match,no_match,0
36970---BART---2015,no_match,no_match,0
36979---BART---2015,no_match,no_match,0
3698---BART---2015,no_match,no_match,0
36983---BART---2015,no_match,no_match,0
36988---BART---2015,no_match,no_match,0
36990---BART---2015,no_match,no_match,0
36992---BART---2015,no_match,no_match,0
36993---BART---2015,no_match,no_match,0
36998---BART---2015,no_match,no_match,0
36999---BART---2015,no_match,no_match,0
37---Caltrain---2014,no_match,no_match,0
3700---BART---2015,no_match,no_match,0
37000---BART---2015,no_match,no_match,0
37007---BART---2015,no_match,no_match,0
37008---BART---2015,no_match,no_match,0
37009---BART---2015,no_match,no_match,0
37015---BART---2015,no_match,no_match,0
37017---BART---2015,no_match,no_match,0
37022---BART---2015,no_match,no_match,0
37025---BART---2015,no_match,no_match,0
37027---BART---2015,no_match,no_match,0
37029---BART---2015,no_match,no_match,0
37030---BART---2015,no_match,no_match,0
37037---BART---2015,no_match,no_match,0
37041---BART---2015,no_match,no_match,0
37046---BART---2015,no_match,no_match,0
37049---BART---2015,no_match,no_match,0
3705---Caltrain---2014,no_match,no_match,0
37051---BART---2015,no_match,no_match,0
37052---BART---2015,no_match,no_match,0
37053---BART---2015,no_match,no_match,0
37057---BART---2015,no_match,no_match,0
37058---BART---2015,no_match,no_match,0
37060---BART---2015,no_match,no_match,0
37065---BART---2015,no_match,no_match,0
37067---BART---2015,no_match,no_match,0
37068---BART---2015,no_match,no_match,0
3707---Caltrain---2014,no_match,no_match,0
37070---BART---2015,no_match,no_match,0
37080---BART---2015,no_match,no_match,0
37086---BART---2015,no_match,no_match,0
37088---BART---2015,no_match,no_match,0
37091---BART---2015,no_match,no_match,0
37095---BART---2015,no_match,no_match,0
37097---BART---2015,no_match,no_match,0
3710---Caltrain---2014,no_match,no_match,0
37101---BART---2015,no_match,no_match,0
37105---BART---2015,no_match,no_match,0
37108---BART---2015,no_match,no_match,0
3711---Caltrain---2014,no_match,no_match,0
37110---BART---2015,no_match,no_match,0
37113---BART---2015,no_match,no_match,0
37115---BART---2015,no_match,no_match,0
37123---BART---2015,no_match,no_match,0
37126---BART---2015,no_match,no_match,0
37127---BART---2015,no_match,no_match,0
37128---BART---2015,no_match,no_match,0
37129---BART---2015,no_match,no_match,0
37133---BART---2015,no_match,no_match,0
37134---BART---2015,no_match,no_match,0
37138---BART---2015,no_match,no_match,0
37142---BART---2015,no_match,no_match,0
37144---BART---2015,no_match,no_match,0
37146---BART---2015,no_match,no_match,0
37148---BART---2015,no_match,no_match,0
37150---BART---2015,no_match,no_match,0
37151---BART---2015,no_match,no_match,0
37156---BART---2015,no_match,no_match,0
37157---BART---2015,no_match,no_match,0
37158---BART---2015,no_match,no_match,0
37160---BART---2015,no_match,no_match,0
37162---BART---2015,no_match,no_match,0
37163---BART---2015,no_match,no_match,0
37167---BART---2015,no_match,no_match,0
37168---BART---2015,no_match,no_match,0
3717---BART---2015,no_match,no_match,0
37176---BART---2015,no_match,no_match,0
37188---BART---2015,no_match,no_match,0
3719---Caltrain---2014,no_match,no_match,0
37190---BART---2015,no_match,no_match,0
37191---BART---2015,no_match,no_match,0
37192---BART---2015,no_match,no_match,0
372---BART---2015,no_match,no_match,0
372---Caltrain---2014,no_match,no_match,0
37209---BART---2015,no_match,no_match,0
3721---BART---2015,no_match,no_match,0
37211---BART---2015,no_match,no_match,0
37215---BART---2015,no_match,no_match,0
37218---BART---2015,no_match,no_match,0
37221---BART---2015,no_match,no_match,0
37227---BART---2015,no_match,no_match,0
37229---BART---2015,no_match,no_match,0
3723---BART---2015,no_match,no_match,0
37230---BART---2015,no_match,no_match,0
37231---BART---2015,no_match,no_match,0
37235---BART---2015,no_match,no_match,0
37237---BART---2015,no_match,no_match,0
37240---BART---2015,no_match,no_match,0
37244---BART---2015,no_match,no_match,0
37245---BART---2015,no_match,no_match,0
37250---BART---2015,no_match,no_match,0
37254---BART---2015,no_match,no_match,0
37258---BART---2015,no_match,no_match,0
3726---Caltrain---2014,no_match,no_match,0
37268---BART---2015,no_match,no_match,0
37269---BART---2015,no_match,no_match,0
37273---BART---2015,no_match,no_match,0
37276---BART---2015,no_match,no_match,0
3728---Caltrain---2014,no_match,no_match,0
37282---BART---2015,no_match,no_match,0
37286---BART---2015,no_match,no_match,0
37287---BART---2015,no_match,no_match,0
37291---BART---2015,no_match,no_match,0
37295---BART---2015,no_match,no_match,0
37300---BART---2015,no_match,no_match,0
37302---BART---2015,no_match,no_match,0
3731---BART---2015,no_match,no_match,0
3731---Caltrain---2014,no_match,no_match,0
37310---BART---2015,no_match,no_match,0
37316---BART---2015,no_match,no_match,0
37321---BART---2015,no_match,no_match,0
37323---BART---2015,no_match,no_match,0
3733---BART---2015,no_match,no_match,0
37331---BART---2015,no_match,no_match,0
37334---BART---2015,no_match,no_match,0
37339---BART---2015,no_match,no_match,0
3734---BART---2015,no_match,no_match,0
37343---BART---2015,no_match,no_match,0
37349---BART---2015,no_match,no_match,0
37355---BART---2015,no_match,no_match,0
37359---BART---2015,no_match,no_match,0
37360---BART---2015,no_match,no_match,0
3737---BART---2015,no_match,no_match,0
37383---BART---2015,no_match,no_match,0
37384---BART---2015,no_match,no_match,0
37389---BART---2015,no_match,no_match,0
3739---BART---2015,no_match,no_match,0
3739---Caltrain---2014,no_match,no_match,0
3740---BART---2015,no_match,no_match,0
37400---BART---2015,no_match,no_match,0
37408---BART---2015,no_match,no_match,0
37410---BART---2015,no_match,no_match,0
37412---BART---2015,no_match,no_match,0
37416---BART---2015,no_match,no_match,0
37429---BART---2015,no_match,no_match,0
37431---BART---2015,no_match,no_match,0
37437---BART---2015,no_match,no_match,0
37439---BART---2015,no_match,no_match,0
37447---BART---2015,no_match,no_match,0
3745---BART---2015,no_match,no_match,0
37463---BART---2015,no_match,no_match,0
3747---BART---2015,no_match,no_match,0
3747---Caltrain---2014,no_match,no_match,0
37478---BART---2015,no_match,no_match,0
37484---BART---2015,no_match,no_match,0
37488---BART---2015,no_match,no_match,0
37492---BART---2015,no_match,no_match,0
3750---BART---2015,no_match,no_match,0
37503---BART---2015,no_match,no_match,0
37505---BART---2015,no_match,no_match,0
37512---BART---2015,no_match,no_match,0
37515---BART---2015,no_match,no_match,0
37518---BART---2015,no_match,no_match,0
37521---BART---2015,no_match,no_match,0
37523---BART---2015,no_match,no_match,0
37526---BART---2015,no_match,no_match,0
37533---BART---2015,no_match,no_match,0
3754---Caltrain---2014,no_match,no_match,0
37544---BART---2015,no_match,no_match,0
37546---BART---2015,no_match,no_match,0
37547---BART---2015,no_match,no_match,0
37548---BART---2015,no_match,no_match,0
37552---BART---2015,no_match,no_match,0
37555---BART---2015,no_match,no_match,0
37557---BART---2015,no_match,no_match,0
37561---BART---2015,no_match,no_match,0
37563---BART---2015,no_match,no_match,0
37570---BART---2015,no_match,no_match,0
37588---BART---2015,no_match,no_match,0
37589---BART---2015,no_match,no_match,0
37591---BART---2015,no_match,no_match,0
37603---BART---2015,no_match,no_match,0
37605---BART---2015,no_match,no_match,0
37609---BART---2015,no_match,no_match,0
37619---BART---2015,no_match,no_match,0
3762---BART---2015,no_match,no_match,0
37626---BART---2015,no_match,no_match,0
37627---BART---2015,no_match,no_match,0
37632---BART---2015,no_match,no_match,0
37634---BART---2015,no_match,no_match,0
37639---BART---2015,no_match,no_match,0
37643---BART---2015,no_match,no_match,0
37649---BART---2015,no_match,no_match,0
37653---BART---2015,no_match,no_match,0
37659---BART---2015,no_match,no_match,0
37663---BART---2015,no_match,no_match,0
3767---Caltrain---2014,no_match,no_match,0
37671---BART---2015,no_match,no_match,0
37673---BART---2015,no_match,no_match,0
37676---BART---2015,no_match,no_match,0
37678---BART---2015,no_match,no_match,0
37679---BART---2015,no_match,no_match,0
37681---BART---2015,no_match,no_match,0
37686---BART---2015,no_match,no_match,0
37689---BART---2015,no_match,no_match,0
37692---BART---2015,no_match,no_match,0
37698---BART---2015,no_match,no_match,0
377---Caltrain---2014,no_match,no_match,0
3770---Caltrain---2014,no_match,no_match,0
37704---BART---2015,no_match,no_match,0
37707---BART---2015,no_match,no_match,0
37712---BART---2015,no_match,no_match,0
37720---BART---2015,no_match,no_match,0
37722---BART---2015,no_match,no_match,0
37724---BART---2015,no_match,no_match,0
37727---BART---2015,no_match,no_match,0
37728---BART---2015,no_match,no_match,0
37729---BART---2015,no_match,no_match,0
37731---BART---2015,no_match,no_match,0
37735---BART---2015,no_match,no_match,0
3774---Caltrain---2014,no_match,no_match,0
37745---BART---2015,no_match,no_match,0
37749---BART---2015,no_match,no_match,0
3775---Caltrain---2014,no_match,no_match,0
37750---BART---2015,no_match,no_match,0
37751---BART---2015,no_match,no_match,0
37752---BART---2015,no_match,no_match,0
37754---BART---2015,no_match,no_match,0
37755---BART---2015,no_match,no_match,0
37757---BART---2015,no_match,no_match,0
37763---BART---2015,no_match,no_match,0
37773---BART---2015,no_match,no_match,0
37779---BART---2015,no_match,no_match,0
37782---BART---2015,no_match,no_match,0
37787---BART---2015,no_match,no_match,0
37798---BART---2015,no_match,no_match,0
378---BART---2015,no_match,no_match,0
37800---BART---2015,no_match,no_match,0
37806---BART---2015,no_match,no_match,0
37809---BART---2015,no_match,no_match,0
3781---BART---2015,no_match,no_match,0
37814---BART---2015,no_match,no_match,0
37815---BART---2015,no_match,no_match,0
3782---Caltrain---2014,no_match,no_match,0
37820---BART---2015,no_match,no_match,0
37822---BART---2015,no_match,no_match,0
3783---BART---2015,no_match,no_match,0
37830---BART---2015,no_match,no_match,0
37833---BART---2015,no_match,no_match,0
37834---BART---2015,no_match,no_match,0
37836---BART---2015,no_match,no_match,0
37838---BART---2015,no_match,no_match,0
37840---BART---2015,no_match,no_match,0
37844---BART---2015,no_match,no_match,0
37853---BART---2015,no_match,no_match,0
37857---BART---2015,no_match,no_match,0
37866---BART---2015,no_match,no_match,0
37869---BART---2015,no_match,no_match,0
37872---BART---2015,no_match,no_match,0
37873---BART---2015,no_match,no_match,0
37878---BART---2015,no_match,no_match,0
37881---BART---2015,no_match,no_match,0
37888---BART---2015,no_match,no_match,0
3789---Caltrain---2014,no_match,no_match,0
379---Caltrain---2014,no_match,no_match,0
37900---BART---2015,no_match,no_match,0
37904---BART---2015,no_match,no_match,0
37906---BART---2015,no_match,no_match,0
37915---BART---2015,no_match,no_match,0
37917---BART---2015,no_match,no_match,0
37919---BART---2015,no_match,no_match,0
37922---BART---2015,no_match,no_match,0
37927---BART---2015,no_match,no_match,0
37933---BART---2015,no_match,no_match,0
37939---BART---2015,no_match,no_match,0
37940---BART---2015,no_match,no_match,0
37941---BART---2015,no_match,no_match,0
37944---BART---2015,no_match,no_match,0
37947---BART---2015,no_match,no_match,0
3795---Caltrain---2014,no_match,no_match,0
37957---BART---2015,no_match,no_match,0
37963---BART---2015,no_match,no_match,0
37966---BART---2015,no_match,no_match,0
37970---BART---2015,no_match,no_match,0
37977---BART---2015,no_match,no_match,0
37982---BART---2015,no_match,no_match,0
37985---BART---2015,no_match,no_match,0
37987---BART---2015,no_match,no_match,0
37988---BART---2015,no_match,no_match,0
3799---BART---2015,no_match,no_match,0
3799---Caltrain---2014,no_match,no_match,0
37995---BART---2015,no_match,no_match,0
37996---BART---2015,no_match,no_match,0
380---Caltrain---2014,no_match,no_match,0
3800---Caltrain---2014,no_match,no_match,0
38000---BART---2015,no_match,no_match,0
38005---BART---2015,no_match,no_match,0
38009---BART---2015,no_match,no_match,0
3801---BART---2015,no_match,no_match,0
38011---BART---2015,no_match,no_match,0
38016---BART---2015,no_match,no_match,0
38018---BART---2015,no_match,no_match,0
38021---BART---2015,no_match,no_match,0
38024---BART---2015,no_match,no_match,0
38033---BART---2015,no_match,no_match,0
38035---BART---2015,no_match,no_match,0
38039---BART---2015,no_match,no_match,0
38041---BART---2015,no_match,no_match,0
38044---BART---2015,no_match,no_match,0
38045---BART---2015,no_match,no_match,0
38047---BART---2015,no_match,no_match,0
38051---BART---2015,no_match,no_match,0
38053---BART---2015,no_match,no_match,0
38055---BART---2015,no_match,no_match,0
38056---BART---2015,no_match,no_match,0
38060---BART---2015,no_match,no_match,0
38070---BART---2015,no_match,no_match,0
38072---BART---2015,no_match,no_match,0
38073---BART---2015,no_match,no_match,0
38079---BART---2015,no_match,no_match,0
38082---BART---2015,no_match,no_match,0
38083---BART---2015,no_match,no_match,0
38090---BART---2015,no_match,no_match,0
38096---BART---2015,no_match,no_match,0
3810---Caltrain---2014,no_match,no_match,0
38100---BART---2015,no_match,no_match,0
38101---BART---2015,no_match,no_match,0
38108---BART---2015,no_match,no_match,0
3811---Caltrain---2014,no_match,no_match,0
38116---BART---2015,no_match,no_match,0
38121---BART---2015,no_match,no_match,0
3813---Caltrain---2014,no_match,no_match,0
38131---BART---2015,no_match,no_match,0
38136---BART---2015,no_match,no_match,0
38141---BART---2015,no_match,no_match,0
38145---BART---2015,no_match,no_match,0
38155---BART---2015,no_match,no_match,0
3816---Caltrain---2014,no_match,no_match,0
38166---BART---2015,no_match,no_match,0
38170---BART---2015,no_match,no_match,0
38174---BART---2015,no_match,no_match,0
38175---BART---2015,no_match,no_match,0
3818---Caltrain---2014,no_match,no_match,0
38183---BART---2015,no_match,no_match,0
38184---BART---2015,no_match,no_match,0
38187---BART---2015,no_match,no_match,0
38193---BART---2015,no_match,no_match,0
38195---BART---2015,no_match,no_match,0
38197---BART---2015,no_match,no_match,0
38200---BART---2015,no_match,no_match,0
38216---BART---2015,no_match,no_match,0
3822---BART---2015,no_match,no_match,0
38222---BART---2015,no_match,no_match,0
38225---BART---2015,no_match,no_match,0
38228---BART---2015,no_match,no_match,0
3823---Caltrain---2014,no_match,no_match,0
38230---BART---2015,no_match,no_match,0
38231---BART---2015,no_match,no_match,0
38236---BART---2015,no_match,no_match,0
38238---BART---2015,no_match,no_match,0
3824---Caltrain---2014,no_match,no_match,0
38240---BART---2015,no_match,no_match,0
38246---BART---2015,no_match,no_match,0
38247---BART---2015,no_match,no_match,0
38259---BART---2015,no_match,no_match,0
38261---BART---2015,no_match,no_match,0
38263---BART---2015,no_match,no_match,0
38265---BART---2015,no_match,no_match,0
38268---BART---2015,no_match,no_match,0
38269---BART---2015,no_match,no_match,0
3827---Caltrain---2014,no_match,no_match,0
38279---BART---2015,no_match,no_match,0
38285---BART---2015,no_match,no_match,0
38287---BART---2015,no_match,no_match,0
38288---BART---2015,no_match,no_match,0
3829---BART---2015,no_match,no_match,0
3829---Caltrain---2014,no_match,no_match,0
38294---BART---2015,no_match,no_match,0
383---Caltrain---2014,no_match,no_match,0
38300---BART---2015,no_match,no_match,0
38301---BART---2015,no_match,no_match,0
38304---BART---2015,no_match,no_match,0
38307---BART---2015,no_match,no_match,0
38308---BART---2015,no_match,no_match,0
38313---BART---2015,no_match,no_match,0
38316---BART---2015,no_match,no_match,0
38323---BART---2015,no_match,no_match,0
38324---BART---2015,no_match,no_match,0
38326---BART---2015,no_match,no_match,0
38329---BART---2015,no_match,no_match,0
38331---BART---2015,no_match,no_match,0
38333---BART---2015,no_match,no_match,0
38341---BART---2015,no_match,no_match,0
38344---BART---2015,no_match,no_match,0
38350---BART---2015,no_match,no_match,0
38352---BART---2015,no_match,no_match,0
38359---BART---2015,no_match,no_match,0
38366---BART---2015,no_match,no_match,0
38368---BART---2015,no_match,no_match,0
3837---BART---2015,no_match,no_match,0
38371---BART---2015,no_match,no_match,0
38372---BART---2015,no_match,no_match,0
38379---BART---2015,no_match,no_match,0
38380---BART---2015,no_match,no_match,0
38382---BART---2015,no_match,no_match,0
38383---BART---2015,no_match,no_match,0
38386---BART---2015,no_match,no_match,0
38388---BART---2015,no_match,no_match,0
38389---BART---2015,no_match,no_match,0
3839---Caltrain---2014,no_match,no_match,0
38409---BART---2015,no_match,no_match,0
38411---BART---2015,no_match,no_match,0
38412---BART---2015,no_match,no_match,0
38416---BART---2015,no_match,no_match,0
38417---BART---2015,no_match,no_match,0
3842---Caltrain---2014,no_match,no_match,0
38420---BART---2015,no_match,no_match,0
38423---BART---2015,no_match,no_match,0
38427---BART---2015,no_match,no_match,0
38428---BART---2015,no_match,no_match,0
38429---BART---2015,no_match,no_match,0
38434---BART---2015,no_match,no_match,0
38437---BART---2015,no_match,no_match,0
38439---BART---2015,no_match,no_match,0
38442---BART---2015,no_match,no_match,0
3845---Caltrain---2014,no_match,no_match,0
38456---BART---2015,no_match,no_match,0
38459---BART---2015,no_match,no_match,0
38461---BART---2015,no_match,no_match,0
38465---BART---2015,no_match,no_match,0
38468---BART---2015,no_match,no_match,0
38472---BART---2015,no_match,no_match,0
38473---BART---2015,no_match,no_match,0
38475---BART---2015,no_match,no_match,0
38488---BART---2015,no_match,no_match,0
3849---Caltrain---2014,no_match,no_match,0
38496---BART---2015,no_match,no_match,0
38498---BART---2015,no_match,no_match,0
385---BART---2015,no_match,no_match,0
38501---BART---2015,no_match,no_match,0
38502---BART---2015,no_match,no_match,0
38509---BART---2015,no_match,no_match,0
38518---BART---2015,no_match,no_match,0
3852---BART---2015,no_match,no_match,0
38522---BART---2015,no_match,no_match,0
38523---BART---2015,no_match,no_match,0
38537---BART---2015,no_match,no_match,0
3854---Caltrain---2014,no_match,no_match,0
38547---BART---2015,no_match,no_match,0
38549---BART---2015,no_match,no_match,0
3855---Caltrain---2014,no_match,no_match,0
38561---BART---2015,no_match,no_match,0
38563---BART---2015,no_match,no_match,0
38569---BART---2015,no_match,no_match,0
38570---BART---2015,no_match,no_match,0
38577---BART---2015,no_match,no_match,0
38582---BART---2015,no_match,no_match,0
38584---BART---2015,no_match,no_match,0
38588---BART---2015,no_match,no_match,0
3859---Caltrain---2014,no_match,no_match,0
3860---Caltrain---2014,no_match,no_match,0
38603---BART---2015,no_match,no_match,0
38608---BART---2015,no_match,no_match,0
38611---BART---2015,no_match,no_match,0
38612---BART---2015,no_match,no_match,0
38617---BART---2015,no_match,no_match,0
3862---BART---2015,no_match,no_match,0
38620---BART---2015,no_match,no_match,0
38625---BART---2015,no_match,no_match,0
3864---Caltrain---2014,no_match,no_match,0
38649---BART---2015,no_match,no_match,0
38659---BART---2015,no_match,no_match,0
38660---BART---2015,no_match,no_match,0
38662---BART---2015,no_match,no_match,0
38664---BART---2015,no_match,no_match,0
38666---BART---2015,no_match,no_match,0
38671---BART---2015,no_match,no_match,0
38679---BART---2015,no_match,no_match,0
3868---BART---2015,no_match,no_match,0
38704---BART---2015,no_match,no_match,0
38709---BART---2015,no_match,no_match,0
3871---BART---2015,no_match,no_match,0
38717---BART---2015,no_match,no_match,0
3872---BART---2015,no_match,no_match,0
38729---BART---2015,no_match,no_match,0
38732---BART---2015,no_match,no_match,0
38735---BART---2015,no_match,no_match,0
38737---BART---2015,no_match,no_match,0
