taz,stop_id,dist,elevation_gain,population_density,employment_density,auto_capacity,indirectness
245,13406,0.75,39.000192,50.0570363722,14.9348132198,1565.57445044,1.29902422284
334,25184,0.65,2.877602112,115.90370684,68.1898299504,1521.90913518,1.0
765,30729,0.42,0.0,24.6119632081,415.93665264,2854.55193725,1.17429569092
746,25014,0.32,177.255408,116.973594313,85.5175237511,1438.46153846,1.25792503589
934,24560,0.42,0.0,7.02173295015,710.650578113,2050.0,1.11508023919
490,20241,0.24,0.0,3.28689975245,16.7733692267,1109.64912281,1.28398152013
1939,103922,0.57,0.0,32.8502804719,12.5014692697,3220.82912032,1.0
695,26815,0.42,79.88904,34.8262397379,28.7702117952,1224.32432432,1.08999922066
727,24610,0.78,10.143936,35.9229697594,137.66506213,2693.10344828,1.17663310785
623,24262,0.24,0.0,37.0219153691,46.6862313419,1800.42120042,1.22948836092
887,23020,0.14,0.0,25.8011213857,3.68666241745,1400.0,1.5
532,27378,0.33,8.14176,50.6555733658,14.5125085136,1363.15789474,1.29338417899
634,27470,0.5,36.029136,37.638382011,8.2508281735,700.0,1.19575600602
740,24590,0.39,0.0,9.11222436253,264.535504873,2721.96467433,1.27908251291
664,23889,0.27,0.0,30.0152635231,38.7391297494,4500.0,1.24018183049
186,23973,0.14,0.0,52.0197145894,20.3456585897,709.090909091,1.13059730697
851,30718,0.93,0.0,10.1626012817,71.1684150221,3522.50673854,1.14404985247
622,24265,0.27,0.0,49.6959852897,46.4794947789,3022.22222222,1.54683827113
828,25111,0.87,86.262528,57.7827139849,104.008685146,2374.98039899,1.26734315011
956,25048,0.68,142.809216,86.2948884207,154.830501537,709.523809524,1.20562241967
745,23821,0.75,0.0,33.5444331346,75.1698330926,3572.8,1.23643253672
707,25154,0.1,0.0,172.962309283,31.8085594429,0.0,1.00586872717
405,22810,0.27,39.476976,15.7957409829,3.2612005728,855.555555556,1.4201583365
138,16516,0.79,59.545728,46.1316491386,15.2022739999,1098.30508475,1.10488685092
802,16511,0.32,0.0,0.0,391.239485175,1950.0,1.0139400369
822,24881,0.39,0.0,46.3437245542,30.2882821621,600.0,1.22652801983
25,33437,0.44,13.23432,34.3709934759,4.32910729582,700.0,1.23625491193
798,24572,0.37,0.0,89.3447855468,93.1312963544,1546.55172414,1.18622621155
641,52732,0.7,0.0,26.2047064352,128.646500901,5023.33333333,1.24639267438
814,24703,0.42,0.0,89.0459630244,132.503112301,1514.0625,1.35780134327
234,26013,0.08,0.0,35.3260921724,9.85602112326,1560.86956522,1.27779040809
616,27472,0.34,70.33011216,34.0809322975,6.8440742815,1074.66551877,1.25920931153
439,23199,0.07,0.0,28.031724165,8.33997940588,3200.0,1.5
239,25708,0.92,12.528516,42.6751403839,22.6941773581,611.656596662,1.11287025506
1545,6336,0.42,0.0,20.2910855488,11.3013522084,3800.0,1.5
2037,103552,0.74,0.0,10.9922576483,8.4837136429,1744.03361495,1.27898527487
73,22115,0.76,49.385952,22.197675468,4.43381834016,1211.12128985,1.38669259664
1251,7412,0.48,0.0,16.907487851,15.0161648822,2172.22222222,1.15650881808
787,15054,0.57,0.0,12.6393942183,352.442128697,2502.54237288,1.15521899293
1491,5701,0.38,0.0,11.5233750286,4.63999532911,3000.0,1.53197134487
64,21003,0.36,0.0,43.4765404084,4.52524715863,1330.18867925,1.25868062582
931,15054,0.04,0.0,2.79112601299,196.582444596,3400.0,1.38675017822
404,21868,0.37,136.177536,28.4765090924,6.69414689975,677.777777778,1.46555829729
556,27374,0.11,9.893664,53.633222065,14.6160192248,3800.0,1.14434775008
428,20667,0.19,0.0,41.2585868218,6.64259632004,1862.5,1.30800923103
575,25899,0.47,8.732592,57.4194553658,11.872316675,532.5,1.22432507306
2063,16067,0.73,0.0,20.7731287715,4.91451846122,4433.33333333,1.27357221911
665,24429,0.84,18.3084,46.2937828878,114.623217148,2101.76703565,1.29876105006
1580,5468,0.24,0.0,12.9835449748,2.35613738342,5700.0,1.27354511914
855,25574,0.76,0.0,9.5658883981,39.2844475749,1955.55049527,1.17254517563
897,54018,0.43,0.0,11.3951981181,15.0488065064,700.0,1.01166542945
372,25338,0.15,43.895808,53.583825979,45.3999092675,409.090909091,1.5
781,24674,0.3,0.0,9.56990022036,768.040100687,2623.73778805,1.05257780653
1429,6325,0.41,0.0,1.52596989767,16.0567763854,3800.0,1.1136441677
377,27026,0.22,10.525504,44.8748917012,41.0291813008,400.0,1.11327333057
164,25806,0.91,51.903456,35.3158210167,10.4698026402,702.857142857,1.21715085117
230,24149,0.39,0.0,86.3109873002,31.7236254032,2490.32258065,1.19167949946
344,25258,0.31,75.9132,98.4002064373,24.6802365689,416.666666667,1.08526496085
351,25302,0.27,41.541984,90.6353471839,30.0714094217,600.0,1.13033408315
1968,15059,0.17,0.0,20.7929032461,178.747124009,3267.14285714,1.69867724322
1767,13151,0.61,0.0,7.80251339094,2.88459087332,2972.02521671,1.46977466469
784,15053,0.7,0.0,45.0042085552,153.01832018,2115.46721499,1.16281543526
641,23937,0.53,0.0,53.8819274194,42.1298926897,2500.0,1.32115922688
142,26101,0.25,28.350432,30.6171935593,8.12887693773,1300.0,1.07007471951
942,24554,0.09,0.0,31.6639632345,299.178286591,0.0,1.0058550131
669,24434,0.36,0.0,82.6325356721,106.572543996,2504.85933504,1.24637210639
376,24689,0.8,17.444592,69.5619090831,480.954622084,2802.57421213,1.09834192445
173,25753,0.43,72.993888,33.5966018992,5.2466029597,1000.0,1.30459373489
567,25661,0.93,221.243616,38.602465503,12.9055322461,2110.72492768,1.05466386078
77,22128,0.48,112.567488,32.0043084903,2.86547533943,1063.82978723,1.5475803126
952,24612,0.4,9.78648,9.01422804622,902.634708554,2298.27245805,1.02771727926
176,24160,0.47,0.0,75.3498695839,28.8849652386,2102.56410256,1.26541689523
935,24568,0.4,0.0,4.03287910881,821.431663733,2051.11413716,1.0
819,26720,0.3,17.278272,49.8041518002,12.9370114369,1230.0,1.2473774784
127,22014,0.27,184.982688,34.3638528295,8.91885139148,600.0,1.40709931391
730,24729,0.58,9.85248,0.827174719929,591.401626813,3315.0,1.2739422323
169,27309,0.32,89.37456,25.4568689479,5.46288356484,700.0,1.22501799082
534,25881,0.53,35.947296,35.1744348864,17.3688379689,2400.0,1.07855139853
785,24563,0.57,0.0,3.21370903207,843.04506222,2414.25726241,1.18611667048
230,30753,0.51,14.92128,41.2690304938,113.186824163,2986.41653149,1.12750795361
302,25959,0.75,0.0,63.554909771,112.547001966,1950.0,1.16059281282
435,23375,0.36,0.0,31.0957312928,6.34968239336,700.0,1.33817158922
933,24564,0.33,0.0,12.6871583222,621.814854063,2052.94117647,1.19161115784
430,22927,0.43,23.95008,21.209809296,16.8655365056,700.0,1.11587206859
347,26590,0.77,0.0,47.4956879199,59.6749036204,1356.8627451,1.15145759735
679,25073,0.52,193.704192,76.7591275253,171.771946637,1319.51219512,1.15479528926
332,52733,0.86,0.0,75.2163923177,162.810371361,2232.12128682,1.29245606811
1406,6674,0.47,0.0,2.51318696562,7.57224747273,5396.99299888,1.48405406195
948,52731,0.67,15.343152,8.22584339428,638.02836805,2690.48756185,1.12029423524
674,27655,0.39,0.0,52.5455868793,6.57995288244,1400.0,1.10402438217
645,24201,0.54,0.0,9.68394928639,44.1812775856,4500.0,1.0708468132
537,24336,0.44,0.0,11.4869521629,34.0033726756,600.0,1.06694383664
162,25811,0.37,27.200448,31.0128725716,5.50882628366,600.0,1.00853591487
1538,11900,0.96,0.0,8.84286103315,24.3269488955,5286.66666667,1.08642562595
395,23141,0.5,52.453104,9.60937142553,12.4547707138,917.24137931,1.49460081628
221,24138,0.49,0.0,70.4701839376,24.0946762278,2264.28571429,1.01533982815
533,25756,0.47,112.97088,38.0372867698,9.85408104752,600.0,1.37067300148
679,24942,0.22,0.0,111.891425703,133.010483335,1950.0,1.072363441
831,24881,0.77,68.012208,54.8630395831,26.3498590675,1200.0,1.30701813118
2,22496,0.63,28.048944,33.0957232089,3.62107269503,2472.95081967,3.08114949207
228,27147,0.96,128.349408,40.638866639,26.5022549103,1452.68817204,1.06708008081
763,24610,0.77,0.0,18.4500027363,165.848753633,2140.90909091,1.25275527373
543,23754,0.28,0.0,9.64930343918,50.7140241306,600.0,1.13283472148
427,22928,0.72,115.239168,23.0550994677,12.6875306904,1200.0,1.08718124069
202,13406,0.64,0.0,46.8264754751,27.6625814741,2542.0662768,1.04023741765
729,27230,0.45,40.42632,38.859823259,19.0935374039,4093.75,1.27778314305
665,15620,0.99,0.0,14.2421633531,330.815283678,2961.31710754,1.31070769727
810,24554,0.21,0.0,9.91138238457,871.55181744,2909.78062157,1.0
1698,5215,0.3,0.0,2.87195078033,1.73189517134,1690.56603774,1.27342390874
955,54031,0.19,0.0,0.139547847232,1134.8176003,1909.95218503,1.51988189261
682,25941,0.34,0.0,59.941536517,124.834507614,3150.0,1.0
954,16514,0.94,15.343152,33.1636378125,491.722332765,2312.77492374,1.01005269891
711,15620,1.0,0.0,35.3352179725,530.264179078,2146.07200613,1.0449317591
732,54004,0.9,0.0,36.5663584708,85.9617701695,2443.90243902,1.30488924301
712,24933,0.47,28.754352,210.330794547,38.9301076919,1828.37837838,1.32724765849
949,24696,0.29,0.0,19.3474474976,408.81595478,2833.33333333,1.13760454415
297,27483,0.23,0.0,36.5863648649,17.2891986761,0.0,1.0288963077
695,26928,1.0,118.67064,36.5468052713,32.2999279956,2945.56962025,1.13034179945
381,54036,0.95,152.788944,47.130043432,68.3764571795,970.707665935,1.41407081437
891,20454,0.38,0.0,19.5354754512,8.06882667908,700.0,1.0541011297
930,24246,0.97,0.0,32.457434903,104.844734422,2190.32204761,1.3254291676
701,25294,0.36,79.722192,117.80784762,55.3109244334,1662.60943236,1.04786590871
802,24563,0.51,0.0,0.263297074269,893.072584426,1829.57466194,1.03851963947
189,23962,0.2,0.0,39.1282887558,75.2241474328,4500.0,1.05320814907
242,24417,0.69,0.0,35.4757640001,101.077265482,1383.33333333,1.16013829678
25,22525,0.25,0.0,32.6518319964,3.90891734067,975.757575758,1.43751467271
38,15049,0.21,0.0,30.8206112687,8.94565410255,600.0,1.01444026497
2197,102663,0.4,0.0,9.56533801268,2.02766954567,2451.76460822,1.5
937,30734,0.09,0.0,6.93338307106,681.625527217,2900.0,1.28733459255
64,20954,0.2,39.455856,22.1363713806,1.69213034828,700.0,1.5752495361
298,27306,0.1,0.0,37.1652789659,22.6662333455,2416.66666667,1.34624282577
899,23095,0.42,0.0,23.326512992,3.26334823862,2812.28679891,1.42401828343
805,30735,0.33,15.934512,3.26060278019,958.329843677,2950.0,1.24140126671
662,26076,0.29,0.0,45.6616025172,27.366543555,600.0,1.23627128773
346,30770,0.16,0.0,134.850870366,107.087613663,1100.0,1.36712041288
1570,5451,0.41,0.0,20.7034945392,1.52894828173,3800.0,2.62672932457
300,30757,1.0,55.303487712,42.8990704752,105.76132722,1934.49570644,1.10250469099
454,33298,0.42,166.632048,34.0890496175,3.92898710439,600.0,1.34948289721
359,26751,0.22,0.0,37.0694218426,36.353145788,981.818181818,1.25215536146
375,25594,0.38,0.0,43.6050545819,33.7652109779,902.611085662,1.02012285607
954,24560,0.26,0.0,6.6771275369,1706.90823631,2449.45115258,1.0
935,30728,0.38,0.0,6.19573769438,923.599424591,2119.56521739,1.00994245321
741,24892,0.54,5.556672,11.0175830752,365.017798188,1954.0,1.22276311334
937,24685,0.32,0.0,3.72777620798,898.710959693,3400.0,1.12935364699
702,25153,0.1,7.610152,241.813401244,63.8641270675,1950.0,1.04165045094
827,54031,0.7,0.0,0.0,73.9512712733,3405.4059115,1.1716764672
416,23284,0.45,67.315248,32.1488213,7.05256962474,700.0,1.0106834768
523,27324,0.29,54.93312,25.5333317373,3.94391811169,517.391304348,1.35352078157
1606,12384,1.0,0.0,4.60650835213,8.83240425098,5466.39344262,1.87002169704
810,24903,0.68,37.877136,8.6762644968,866.930073966,2065.13157895,1.0
299,13402,0.92,20.208672,113.543609339,184.386370474,2319.89203854,1.05224105089
664,24632,0.39,0.0,48.7176038305,105.356231063,3730.0,1.4355034924
205,25726,0.64,27.66456,59.1334839437,23.1493001737,1177.77777778,1.14522461641
376,25524,0.44,0.0,52.941922581,35.5014025034,1358.62068966,1.12727748299
946,24692,0.11,0.0,0.0,523.178624173,2550.0,1.05350583034
731,24672,0.29,0.0,3.65255177029,694.518832807,3400.0,1.02262613691
364,25103,0.27,75.630192,122.921261157,42.6378535851,476.97954903,1.2113020394
256,25984,0.83,13.538448,59.8236534233,12.6851482105,2002.17391304,1.35927327811
102,21213,0.33,6.179712,34.0422128605,3.58862774115,600.0,1.48641292884
941,15054,0.34,5.556672,9.24356872481,477.580235214,1797.2024033,1.17989253998
862,26836,0.99,117.21864,22.9270832831,16.3454743397,2700.61874807,1.2126921819
647,24934,0.46,0.0,68.1305200965,103.689039628,2389.24487717,1.11075962472
597,16514,0.63,12.684672,32.0063218566,74.7408398269,2710.60606061,1.27725932426
673,24751,0.81,58.745808,13.6795436839,252.64180691,3300.74074074,1.19269773969
95,22285,0.39,1.836912,28.6280747884,3.4064135482,700.0,1.5509082931
933,16512,0.17,0.0,12.6871583222,621.814854063,2052.94117647,1.19161115784
38,33430,0.47,137.6137488,22.3056314946,3.79117356387,2128.15119405,1.4395558737
1559,15483,0.88,0.0,11.1931338641,2.30986397805,3490.90909091,1.19782489008
515,27418,0.48,0.0,35.2062537079,11.6856297487,700.0,1.00749920499
396,54051,0.2,9.1430944,11.4052739215,6.37019733396,1098.94024237,1.4820798094
497,23407,0.21,0.0,33.3175972754,2.52873472371,700.0,1.28390028161
190,25804,0.42,33.99264,40.901538985,22.7617308893,1200.0,1.14470016303
630,23929,0.16,0.0,15.9872428371,40.0279849741,4500.0,1.40721520715
844,26716,0.38,0.0,23.6244697684,15.9636792785,600.0,1.27067874624
621,24898,0.42,0.0,107.438312296,107.329030414,2458.47299814,1.32254996093
421,54053,0.61,10.6089984,10.6726323062,7.96796428728,1224.1440368,1.28733937554
735,30738,0.51,0.0,31.6552417391,321.2702644,2115.0,1.23733176397
899,23021,0.15,0.0,22.3168766041,2.69561493402,3248.03750087,1.43433379088
2157,12517,0.5,0.0,1.19367478727,0.356779527664,2874.63520563,1.18115297493
660,27840,0.09,83.630976,28.6777187001,5.30617307462,700.0,1.21318209495
1890,4077,0.98,0.0,24.5028017763,1.04154957656,2182.82943316,1.66143917763
833,25461,0.16,15.314112,54.1348285454,30.7554398627,611.124845488,1.17961637005
524,27307,0.39,0.0,22.6179898247,4.92406087459,644.736842105,1.78666881512
1989,103643,0.89,0.0,20.133168186,6.02652130587,2913.51351351,1.19718418347
777,54002,0.81,0.0,15.7850500552,211.846742456,3347.5308642,1.20534674172
938,13403,0.26,0.0,4.71779646469,314.759900002,2595.23809524,1.04815163816
372,54033,0.73,0.0,19.8370224611,106.257587163,1376.83755772,1.29411236367
573,23878,0.17,0.0,10.4365539732,38.2278941248,600.0,1.2327583579
704,24923,0.4,0.0,119.646684141,120.034726858,1625.0,1.20344495487
703,24893,0.15,0.0,43.1544064971,191.362048939,0.0,1.0527747531
529,27046,0.43,328.395408,21.910670254,3.13526285406,1240.81632653,1.38052489726
363,26696,0.47,56.990208,54.4288624211,18.8280118379,600.0,1.21015993676
2298,9650,0.42,0.0,9.4181862094,5.740339331,3800.0,2.42236259534
1974,103974,0.87,0.0,19.5104647691,6.19608110134,3800.0,1.12201620835
93,23338,0.35,13.575936,17.5328009237,4.44425247098,1414.9919829,1.27983643839
187,27366,0.88,18.377568,38.2830407999,4.2380129359,700.0,1.0745879556
754,24903,0.14,0.0,4.82951862377,186.995465648,0.0,1.00592856278
708,25200,0.19,0.0,143.011295134,36.1687239007,1198.52967871,1.0
301,26624,0.38,0.0,23.90571973,33.8156808652,789.473684211,1.21971709262
933,24713,0.66,0.0,43.6583622353,354.8789497,2625.40983607,1.26651457478
234,30757,0.78,55.170192,46.2731861963,13.29884572,1169.49152542,1.18896945317
735,24701,0.74,74.067312,86.4671007003,424.879419782,1311.29032258,1.27528732006
205,24113,0.44,34.203312,80.169290381,36.2095234657,600.0,1.08626483456
1928,4203,0.43,0.0,16.0999447151,6.4527483718,4943.68932039,1.51972459308
2,7703,0.4,10.26393984,34.0610099549,4.27374630014,600.0,3.49567321432
255,24315,0.85,0.0,52.3841297088,101.884784357,2076.94157284,1.03197307969
46,22095,0.14,2.9766,30.8348568338,10.1724468305,600.0,1.18424801363
1560,6167,0.95,0.0,12.5309987543,26.6928466142,2234.50972819,1.05283142971
667,24246,0.79,0.0,64.632277989,52.3731528737,2980.45816224,1.32026038079
898,54055,0.34,29.59176,16.0210204186,1.80205906772,803.703703704,1.22869364009
361,25485,0.65,0.0,49.1639244476,26.2356199865,825.230139789,1.0
684,30049,0.63,0.0,8.6884395229,750.180737593,1941.22925381,1.04219937635
342,25304,0.27,21.536064,88.9600178302,29.9051654127,1472.72727273,1.22451287022
909,22680,0.2,95.292384,17.8056067605,2.11666938256,721.875,1.69975305082
950,24894,0.5,26.850912,12.5330452913,439.361004554,2339.55223881,1.06383708413
1537,5901,0.38,0.0,12.7937494093,10.9935866927,3020.46035806,1.50073591074
412,21180,0.19,75.952556592,36.1041466605,3.66426324926,790.909090909,1.23034661664
691,30734,0.45,0.0,20.0177906853,332.092681471,1658.19292935,1.22849548991
20,22176,0.73,0.0,30.5688754649,2.10202042687,700.0,1.128233095
800,30718,0.59,8.74368,20.8448657638,264.353065224,2045.19230769,1.24240586726
638,24199,0.46,0.0,11.1246878904,48.2886173437,4500.0,1.06385659663
54,22744,0.31,141.476544,28.287760814,6.76241473896,1411.36363636,1.29743875559
304,25002,0.73,183.840624,155.337890667,91.751650778,1714.13043478,1.1990553604
58,21768,0.24,0.0,52.1474456216,5.67635754517,1065.2173913,1.36762071119
836,26703,0.07,13.857096,29.0757508626,48.5614040646,900.0,1.02606888267
158,23990,0.21,0.0,69.9524627883,18.3290939042,1200.0,1.20118797219
697,27245,0.48,0.0,39.6451227803,22.6214791388,954.545454545,1.21794254468
818,25574,0.44,0.0,33.7133889483,11.2174681156,878.048780488,1.1952369004
378,26692,0.2,16.864848,56.8002297474,14.5025184116,1750.0,1.24915538697
760,24311,0.88,13.309296,154.858740973,73.4203589147,2009.51098388,1.12124053541
919,27147,0.53,54.485046528,38.4646631905,15.5297064918,1372.77376431,1.1969863688
425,23378,0.42,0.0,23.8147317758,6.69003235641,700.0,1.13925755533
930,54031,0.59,0.0,7.10147874061,799.904073829,2056.66666667,1.06817415789
267,25881,0.72,85.468944,61.9464303497,14.0012075886,1242.10526316,1.13918775568
308,24462,0.45,10.563696,101.487513435,111.309572273,1591.50842757,1.24964755997
31,22561,0.3,0.0,37.8587606519,2.23437689994,700.0,1.23051178572
393,22757,0.25,14.47248,14.9126751657,6.89111842325,2134.28571429,1.6006129429
339,25261,0.22,23.560416,97.6695321794,26.2315149997,600.0,1.47648631463
673,30732,0.56,0.0,9.03917869492,423.096401164,3255.84002677,1.39808551339
527,27412,0.56,0.0,38.3421797083,3.93876925601,700.0,1.30644731176
198,27740,0.39,0.0,38.1109013857,5.52676903714,700.0,1.59979800405
374,25594,0.73,0.0,52.0966342516,45.0929364917,1774.1716671,1.2215613678
623,24540,0.98,0.0,51.4746960771,119.684941007,3400.0,1.07593640824
699,25073,0.75,125.018784,113.148286349,73.8337413893,2071.18886166,1.14342267364
2235,12713,0.1,0.0,9.37191252663,4.64607352137,3800.0,1.54839413627
776,52731,0.73,0.0,8.98272073233,409.448318957,2749.23076923,1.14058662667
668,30739,0.3,0.0,61.9885109118,115.192556202,0.0,1.01620338132
746,24996,0.32,126.359376,119.284549589,131.541029726,1100.0,1.1747454778
279,27859,0.27,0.0,46.1381773462,5.24623970622,3800.0,1.43291990448
349,26855,0.38,81.168912,15.3313996161,8.57949274167,1200.0,1.10450924924
680,25964,0.16,27.087984,43.3995174275,12.9677442366,1200.0,1.46227818314
614,26379,0.42,0.0,37.6095583895,34.1830749189,3775.55555556,1.34990437027
620,25252,1.0,85.41192,84.8032001991,95.0697072561,1851.06382979,1.11034032377
917,33489,0.39,0.0,22.1875858919,4.40106976055,3489.40719145,1.29117664195
648,24613,0.94,0.0,71.5466218557,141.690229418,2323.30097087,1.13615058419
247,25977,0.4,0.0,62.2373436555,16.0181978826,1450.0,1.15084862454
628,13402,0.66,0.0,26.5013125556,273.497045908,3083.11688312,1.2656912608
973,27023,0.82,0.0,8.77011392032,35.1642689889,652.041035942,1.15983267505
972,51424,0.28,23.618364,2.32442379947,1.78199339468,700.0,1.74457565297
754,30745,0.64,0.0,57.6680435856,146.079557552,2494.97024812,1.11308806884
334,25276,0.31,45.527328,94.3922551359,28.1345774549,600.0,1.11975007957
147,25767,0.33,120.354962112,33.6243959615,9.66595737187,600.0,1.14315000309
1975,103926,0.77,0.0,16.4050059479,7.02232717387,5700.0,1.5
907,20489,0.35,0.0,14.7986906747,17.1459247173,700.0,1.07751587157
244,26379,0.43,24.056736,23.7756007626,7.20325288491,4922.72727273,1.25462821426
2344,9418,0.72,0.0,11.4530060407,2.81425893924,2762.3803066,2.17081312087
837,26740,0.47,0.0,54.4047286067,15.6705994926,1300.0,1.02901157698
372,25116,0.49,194.739072,90.3933200748,33.5551552365,600.0,1.04610323935
11,33723,0.49,18.06816,41.5655663721,2.34010099804,700.0,1.19995777703
748,24701,0.62,32.549616,15.9979021619,549.024361621,2488.70939665,1.30160641672
2433,8877,0.88,0.0,8.09569456726,1.89395080532,3200.0,1.27623930065
766,24557,0.42,0.0,28.0837128497,270.320934607,2500.0,1.06986076514
82,22679,0.33,15.433968,17.3556543883,2.709635814,707.291666667,1.46991345983
911,22134,0.15,98.252352,30.7632791007,4.44448887686,700.0,1.29176381733
584,27191,0.14,0.0,43.575624981,4.63976723409,1320.0,1.35172792892
536,23643,0.25,0.0,9.52103039096,9.74396274746,600.0,1.0147500254
11,22102,0.94,7.511328,48.0706975387,8.2741522474,1294.54545455,1.09049395249
604,24262,0.36,0.0,10.5450460488,48.4747320413,4084.61538462,1.35270460224
286,30731,0.83,0.0,35.6653150849,303.645734073,2283.03501443,1.04946173992
771,24671,0.87,0.0,45.8549118745,328.028483085,1928.14070352,1.10913138443
322,24333,0.63,0.0,95.7773714104,108.208693691,1950.0,1.0486278667
778,30734,0.51,0.0,1.18638217697,511.788990176,2405.74712644,1.17176786393
134,23949,0.3,13.4772,51.5596208477,7.70451189055,890.909090909,1.32573522557
21,21441,0.06,15.129136,52.1616340986,7.04130557729,675.757575758,1.12680011066
631,24315,0.53,0.0,72.7562553762,67.4913995091,2770.83333333,1.31637062799
1971,103870,0.41,0.0,24.373735534,194.577139227,2342.06349206,1.4750650568
415,23389,0.81,88.029216,18.1326679649,4.30672329704,700.0,1.78249606043
485,20816,0.3,0.0,0.0164103331956,25.3946389547,600.0,1.47680104892
128,21304,0.25,30.36528,44.3652704109,14.841991588,3166.66666667,1.21481205169
491,54012,0.98,0.0,5.82191684905,12.2979549504,2842.94117647,1.41520604435
347,26650,0.11,0.0,52.6690048279,34.9539292754,1066.66666667,1.04468101607
673,24612,0.33,0.0,19.7964878401,164.861148558,3988.67924528,1.32811429462
627,24248,0.52,9.041472,53.1586933611,51.3357591244,3400.0,1.14476840389
79,20765,0.28,27.180912,35.7049342118,4.13905079593,1672.72727273,1.82097062212
809,16511,0.18,0.0,0.422626065917,2860.87093586,3400.0,1.06240513304
352,25417,0.35,0.0,133.137065824,53.9915365185,1650.0,1.06204685199
705,26589,0.32,0.0,53.475764453,48.1291234806,2800.0,1.34311840786
333,25098,0.31,131.66472,99.3579738045,78.8611737056,780.0,1.23180872093
710,26928,0.67,77.913792,37.4738514573,17.3097647021,1804.54545455,1.25963022333
130,21841,0.68,41.176608,44.1593345931,14.9548651608,2128.64352347,1.15463323419
691,16511,0.68,0.0,27.3311360876,300.507790052,3191.66666667,1.37238595883
107,16516,0.95,0.0,43.9940797124,18.2522494043,888.75,1.20736450418
1378,12489,0.52,0.0,13.9782606911,13.5596367455,2302.84309681,1.49371595801
787,24733,0.06,0.0,82.4321975476,508.69375313,0.0,1.5
951,24700,0.21,0.0,0.0,308.462647302,1300.0,1.06438351721
679,24923,0.28,0.0,121.63652837,125.312942871,1950.0,1.22236320895
817,25558,0.25,153.399312,35.2133911946,9.36449595857,600.0,1.0
335,26855,0.11,59.599584,21.7751115024,7.69534236579,1200.0,1.08028731343
168,54087,0.89,105.405696,29.5846208549,4.18379979,794.736842105,1.25984218858
588,25192,0.77,61.76544,45.1030833762,102.2155809,3385.38461538,1.1492594192
628,24590,0.48,0.0,44.2396708273,57.121712227,300.0,1.00946938969
762,24568,0.39,0.0,16.7267439569,555.857244844,2822.22222222,1.38356118945
806,54002,0.89,18.190656,28.3383309412,206.74013266,2625.30120482,1.16530342316
743,16512,0.19,0.0,10.7227560259,399.045139454,2600.0,1.08921293396
573,23773,0.31,0.0,10.4365539732,38.2278941248,600.0,1.2327583579
1457,6428,0.48,0.0,13.6362486077,3.59125150811,3633.33333333,1.4619353255
91,22805,0.25,0.0,15.4687536439,4.66455688245,764.444444444,1.19177918005
161,33168,0.36,10.2216708,34.6494182791,11.281171822,1300.0,1.06216934331
887,23038,0.23,0.0,33.6316736048,3.92060595613,1011.11111111,1.30574741585
622,30758,0.93,47.02186368,38.0711619105,98.6143013162,1813.82448648,1.1404829953
600,23854,0.36,0.0,18.0192450779,57.5764388822,3746.93877551,1.29088513556
668,24462,0.71,7.417872,85.3974839417,79.8435345501,1291.05739285,1.17803231549
777,30725,0.07,0.0,8.49703242098,661.98061809,0.0,1.00683521063
103,13408,0.94,203.75928936,15.5870205218,4.89030932357,1454.90859886,1.39291578814
791,16513,0.51,21.491184,9.17216319161,490.014700601,2261.86440678,1.18757455587
813,52747,0.53,0.0,0.18538552034,1126.14700134,2889.8214375,1.10302326372
134,21139,0.11,66.64416,43.0551692712,4.64188650347,600.0,1.20684573409
682,25192,0.16,0.0,94.3151889466,44.3033346742,0.0,1.03064525312
809,24672,0.35,0.0,4.70367640845,1760.56589463,1950.0,1.0
684,24590,0.44,0.0,0.893294538735,137.6077961,3400.0,1.34887323908
708,30739,0.57,0.0,205.431159661,53.1973526979,1811.70212766,1.2955542191
583,27372,0.46,9.893664,23.4361431827,6.75941139961,2378.26086957,1.37854688316
1414,5249,0.29,0.0,8.64300815472,10.1594461967,3800.0,1.45916249894
1790,4728,0.9,0.0,10.2840081893,0.591444459136,2133.33333333,1.2094258202
883,22543,0.61,53.510688,30.1296188833,3.11833298864,2184.66416158,2.46781927121
587,24314,0.63,0.0,35.0714941414,86.0952981319,1789.15562628,1.17819713493
350,25221,0.67,149.778288,79.8336251299,20.8795902337,945.454545455,1.31116335223
230,15052,0.17,0.0,54.8285382132,20.7441862989,3600.0,1.6700930484
945,15056,0.21,0.0,0.0,797.30127669,1375.0,1.12859873958
836,26548,0.81,245.884848,57.0919286653,23.9406052679,748.148148148,1.11951995731
703,30730,0.62,0.0,10.9145550418,687.693826626,2351.86653904,1.0540323908
957,24886,0.98,15.343152,33.8506736233,485.293521123,2278.65377464,1.11749202487
458,23397,0.35,62.91648,32.183306311,2.53508009934,700.0,1.21466512486
847,54037,0.94,0.0,7.95796682864,35.9676325031,2655.62273277,1.0
758,28023,0.37,55.122144,18.224596893,3.84891926158,505.555555556,1.17547638267
778,54033,0.28,0.0,0.0,92.7244995578,4048.24561404,1.13148416396
202,32936,0.33,26.004,41.4976057636,18.31637268,2131.25,1.06046706626
934,52732,0.28,0.0,18.3589894407,338.007410538,1100.0,1.0
412,21047,0.23,125.980028592,33.9061159775,2.44567862875,1029.03225806,1.52730112969
731,54035,0.94,0.0,13.1215192376,227.903471726,3117.60168303,1.12616078557
777,24572,0.16,0.0,0.0,251.268099443,2713.65422397,1.17259668448
