taz,lon,lat
1817,-122.07187266600,37.63531343800
1818,-122.06978883700,37.64302904800
1819,-122.06241161000,37.64334458400
1820,-122.02959735100,37.63713989300
1821,-122.04560426800,37.65236563400
1822,-122.04533098200,37.66933598500
1823,-122.06494348500,37.67102971100
1824,-122.06825222000,37.65856952100
1825,-122.07805217300,37.65704552600
1826,-122.08376566200,37.65251575000
1827,-122.09296309600,37.65319673900
1828,-122.09068596000,37.66690209000
1829,-122.09966017300,37.66239664400
1830,-122.10946914900,37.66010772400
1831,-122.11388181900,37.66806974200
1832,-122.12314934700,37.67111230000
1833,-122.13411311900,37.66852496200
1834,-122.14557285800,37.67280165000
1835,-122.13083377400,37.67833557900
1836,-122.11662679100,37.67922111100
1837,-122.10546686700,37.67877886500
1838,-122.09134314700,37.68042067900
1839,-122.08241804700,37.67329772400
1840,-122.08329105500,37.68620922100
1841,-122.06526907800,37.68032625200
1842,-122.06861995600,37.68867607400
1843,-122.05047397700,37.68594953800
1844,-122.05451766700,37.77141937000
1845,-122.06313840400,37.71419003600
1846,-122.06547242100,37.69987568700
1847,-122.07964914100,37.69285639500
1848,-122.08362081200,37.69823543300
1849,-122.08488721000,37.70473429700
1850,-122.08239758200,37.71740774800
1851,-122.09362553500,37.71511512700
1852,-122.09447925700,37.70445592800
1853,-122.10554498300,37.70290292800
1854,-122.11425104400,37.69864573100
1855,-122.10797811900,37.69244155000
1856,-122.12369982600,37.69426240800
1857,-122.11471228900,37.68757988200
1858,-122.14439202700,37.68688197900
1859,-122.15480249200,37.68459908500
1860,-122.16746071100,37.68763659400
1861,-122.15697232700,37.69679745100
1862,-122.14684785700,37.70268503600
1863,-122.13299492200,37.70304247600
1864,-122.14442206500,37.71295078100
1865,-122.13522416300,37.71687909500
1866,-122.12815427700,37.72213241500
1867,-122.14204615200,37.72590226300
1868,-122.14617466600,37.73576988700
1869,-122.15655194600,37.73369952000
1870,-122.16476358300,37.73052625200
1871,-122.15694610700,37.72214396800
1872,-122.16915462300,37.71814587500
1873,-122.18079018400,37.71171037500
1874,-122.21902966100,37.71710664900
1875,-122.20370159900,37.74188893600
1876,-122.18335618500,37.73174913700
1877,-122.17755078400,37.72963357100
1878,-122.17318193000,37.73842261300
1879,-122.16155027200,37.74049545900
1880,-122.16665936100,37.74647793000
1881,-122.15778103800,37.74497814700
1882,-122.15412499600,37.74826429400
1883,-122.13261033300,37.74648683600
1884,-122.13608211800,37.76369823900
1885,-122.15850763400,37.78660664400
1886,-122.16354652200,37.77029025600
1887,-122.15558177000,37.75947243800
1888,-122.16524302800,37.75642301600
1889,-122.17112178000,37.76400982000
1890,-122.17836921800,37.76024493900
1891,-122.17289603800,37.75378671600
1892,-122.17747905100,37.74490025700
1893,-122.18057198800,37.74992188900
1894,-122.18631436000,37.75438139400
1895,-122.19515658800,37.75819217500
1896,-122.21159553000,37.76428143300
1897,-122.20742691500,37.77051296800
1898,-122.19710563500,37.76908969000
1899,-122.18955006900,37.76819209000
1900,-122.18320112600,37.76444705400
1901,-122.17470087800,37.77441897400
1902,-122.18881562400,37.78072617200
1903,-122.19326604100,37.77716846800
1904,-122.20409833700,37.77776092000
1905,-122.21081818400,37.78100529500
1906,-122.20291315500,37.78674517600
1907,-122.18432986100,37.78739616200
1908,-122.18978703700,37.79277326200
1909,-122.19431528200,37.79936811000
1910,-122.20147379600,37.80276026700
1911,-122.18436400400,37.80256232900
1912,-122.19278969700,37.82362502000
1913,-122.20191587700,37.83628252300
1914,-122.21306960300,37.84527925000
1915,-122.23908370900,37.84417469900
1916,-122.22860522400,37.83825159400
1917,-122.23986267500,37.82551415900
1918,-122.22482198300,37.82306723900
1919,-122.21585031800,37.82625665500
1920,-122.20641507900,37.81397015200
1921,-122.21290728600,37.80539677000
1922,-122.22019421400,37.80501895400
1923,-122.20959200200,37.79410886600
1924,-122.21626563000,37.78811473500
1925,-122.21921715500,37.77872522800
1926,-122.22643057900,37.77370479900
1927,-122.22640529700,37.78185133600
1928,-122.23024623000,37.78557092400
1929,-122.22543127000,37.78942325500
1930,-122.22214632200,37.79536953000
1931,-122.22827081800,37.79758857200
1932,-122.23326259700,37.79397410500
1933,-122.23802150100,37.78969481400
1934,-122.24720141900,37.79483128200
1935,-122.24414770800,37.79822699200
1936,-122.23776342300,37.80058163600
1937,-122.22445318700,37.80788598400
1938,-122.23116376000,37.81134522600
1939,-122.24159471500,37.81538881300
1940,-122.24870422400,37.81767722600
1941,-122.25424231600,37.81414376400
1942,-122.25472336200,37.81008447700
1943,-122.24441122000,37.80532170900
1944,-122.25241026800,37.80140561900
1945,-122.25985807000,37.80462635000
1946,-122.26598443300,37.79587351900
1947,-122.25020459600,37.79015668600
1948,-122.24794868900,37.77244048100
1949,-122.23269967700,37.76513753300
1950,-122.23466449800,37.75956409900
1951,-122.23924287700,37.75557375600
1952,-122.23864364500,37.73061457800
1953,-122.24647042300,37.74159707300
1954,-122.25039760000,37.76064409100
1955,-122.24749063100,37.76638055400
1956,-122.25654907800,37.76967956300
1957,-122.25846778800,37.76031393900
1958,-122.26995339700,37.76419773400
1959,-122.26910692700,37.77212161100
1960,-122.26893305200,37.78004964600
1961,-122.28568570700,37.78602299100
1962,-122.28335898900,37.77823223300
1963,-122.28350259800,37.77335364700
1964,-122.30365965100,37.78498696900
1965,-122.31522686200,37.80454044400
1966,-122.28688634500,37.80104980700
1967,-122.27536910500,37.79704259300
1968,-122.27140680100,37.80127009900
1969,-122.27485772000,37.80258771600
1970,-122.27186364800,37.80889861300
1971,-122.26754616400,37.80594043900
1972,-122.26047741300,37.81741496900
1973,-122.25446046600,37.82344675800
1974,-122.25166064000,37.82946422900
1975,-122.25842237400,37.83161070500
1976,-122.26307652200,37.83146748400
1977,-122.27219584100,37.83262777700
1978,-122.27383507200,37.82067088900
1979,-122.26650490600,37.81890111600
1980,-122.27753779400,37.81096829200
1981,-122.28094522600,37.80474696400
1982,-122.28484199100,37.80632260900
1983,-122.28279995900,37.81227886200
1984,-122.28816053300,37.81386091200
1985,-122.29048752300,37.80687405500
1986,-122.29380239200,37.81023923200
1987,-122.29818287700,37.80982984700
1988,-122.30282189100,37.81725936900
1989,-122.28204021500,37.81741042800
1990,-122.27989775200,37.82312220700
1991,-122.29115331000,37.83726120500
1992,-122.28043290900,37.83967925400
1993,-122.28312708800,37.84547896100
1994,-122.28148252300,37.85090331100
1995,-122.27476860400,37.85080725900
1996,-122.27229493300,37.84184449700
1997,-122.26599503000,37.84191518300
1998,-122.25584186300,37.83976554100
1999,-122.24855144900,37.84877652400
2000,-122.25762858600,37.84795581900
2001,-122.26516715400,37.84860692200
2002,-122.26823609600,37.85334679600
2003,-122.25790575200,37.85481913500
2004,-122.24468197700,37.85482966200
2005,-122.22917783600,37.86682899700
2006,-122.24890394000,37.86136660700
2007,-122.24963524600,37.86821536400
2008,-122.26044489900,37.86712120900
2009,-122.25990494000,37.86334832300
2010,-122.25897351000,37.85886962700
2011,-122.26899716700,37.86037776800
2012,-122.27614420500,37.85877514700
2013,-122.28463808100,37.85723776500
2014,-122.30040068300,37.86618911200
2015,-122.29307746200,37.86523742900
2016,-122.28659113300,37.86586686700
2017,-122.27761859900,37.86655109400
2018,-122.27032923800,37.86759695500
2019,-122.25753750500,37.87283027800
2020,-122.25984341800,37.87752471700
2021,-122.27029347300,37.87568983600
2022,-122.27829766900,37.87429649300
2023,-122.28789897100,37.87291227500
2024,-122.29721846100,37.87317940100
2025,-122.28996787900,37.87939925500
2026,-122.27877124200,37.88031643900
2027,-122.27090729100,37.88097174400
2028,-122.25454688100,37.88400160800
2029,-122.25971320800,37.89117127000
2030,-122.26638940100,37.89887325600
2031,-122.27456789900,37.89780182500
2032,-122.27318108300,37.88810543100
2033,-122.28065593400,37.89026104700
2034,-122.28629505800,37.88668667300
2035,-122.29049012200,37.89481772700
2036,-122.29728755500,37.89462743700
2037,-122.29484446400,37.88634956700
2038,-122.30438503300,37.88490733100
2039,-122.30276498800,37.89322552200
2040,-122.30494259400,37.90006716900
2041,-122.29972732700,37.90331184100
2042,-122.29201198300,37.90409845900
2043,-122.28510917800,37.90788749700
2044,-122.27696545000,37.90944777800
2045,-122.29713706700,37.92517059400
2046,-122.29345303100,37.91465559400
2047,-122.30527388300,37.91700221600
2048,-122.30192696500,37.90782189400
2049,-122.31156523000,37.91120976600
2050,-122.32209326200,37.91698926700
2051,-122.31453924700,37.92294148200
2052,-122.30911123800,37.92629635000
2053,-122.31479913200,37.93271419500
2054,-122.32117172100,37.94096781200
2055,-122.33121416200,37.93902666900
2056,-122.34179396300,37.93969702800
2057,-122.35173994600,37.94064053600
2058,-122.33711450600,37.92995507700
2059,-122.34282641200,37.91816171900
2060,-122.35640561000,37.92811902800
2061,-122.36343727600,37.93359806800
2062,-122.38819366900,37.92368056500
2063,-122.36274283200,37.94154058600
2064,-122.35271418600,37.94690902000
2065,-122.33622256400,37.94792015300
2066,-122.33823666900,37.95629604400
2067,-122.35192265900,37.95927498500
2068,-122.36986706300,37.95828844100
2069,-122.33998588700,37.98500839800
2070,-122.34553963300,37.97600338400
2071,-122.35096952100,37.96943461200
2072,-122.33950390500,37.96731781400
2073,-122.32935441200,37.97327267700
2074,-122.30798023100,37.98084751800
2075,-122.32291361200,37.95771442700
2076,-122.31612528000,37.94532917600
2077,-122.30500854800,37.95674397800
2078,-122.29473765000,37.97101523100
2079,-122.28152880100,37.97648149700
2080,-122.31801567900,37.99604878800
2081,-122.32528197900,38.00194501400
2082,-122.30587696300,38.00331106000
2083,-122.28851633800,38.01066383000
2084,-122.26873591700,37.98687880000
2085,-122.26889646700,38.00203935600
2086,-122.25973932300,38.00660387700
2087,-122.17949817400,37.95264530800
2088,-122.25227058000,38.02461753800
2089,-122.25649404100,38.03764606100
2090,-122.21365852800,38.04903552500
2091,-122.13870420300,38.00561586900
2092,-122.14148158000,38.02030475200
2093,-122.13241995800,38.01445971600
2094,-122.12044238100,38.00592519500
2095,-122.09682250900,38.01941455600
2096,-122.08612688800,37.99844036800
2097,-122.02972520000,38.03051746600
2098,-121.97249366300,38.00028051400
2099,-121.96993290400,37.96247567900
2100,-121.93597416400,37.95217216500
2101,-121.93427604000,37.93371001200
2102,-121.92826218600,37.89700755000
2103,-121.96519534400,37.93731240500
2104,-121.98503501100,37.95077090200
2105,-121.99654334300,37.95480613200
2106,-121.98145420500,37.95786534000
2107,-122.00196820100,37.96313453000
2108,-121.98332270900,37.96842252600
2109,-122.00130994600,37.98283799200
2110,-122.01326106000,37.97625107800
2111,-122.02899404300,37.99202274700
2112,-122.03613476100,37.99341449000
2113,-122.03813219400,37.97590183400
2114,-122.04154260200,37.96613206600
2115,-122.03538831200,37.96681491400
2116,-122.02239699600,37.96877382300
2117,-122.01571448700,37.95852059000
2118,-122.02480493100,37.95219785300
2119,-122.04039374400,37.94446126600
2120,-122.04805158500,37.95758700300
2121,-122.05452464300,37.94722999300
2122,-122.05149923700,37.98451377900
2123,-122.07210065800,37.98168661000
2124,-122.09937614000,37.98744172800
2125,-122.11590094700,37.97225757600
2126,-122.09367767200,37.97173649800
2127,-122.07755534400,37.96334050500
2128,-122.07393498100,37.95073007500
2129,-122.07398744700,37.93770854600
2130,-122.08653640500,37.93807059900
2131,-122.12303128400,37.93399618000
2132,-122.13720588600,37.90025924000
2133,-122.08505952700,37.91106762000
2134,-122.06876065100,37.92202599300
2135,-122.04761895500,37.91769003200
2136,-122.05042832600,37.92968765500
2137,-122.03129153800,37.93094047600
2138,-122.00910360200,37.93862155700
2139,-121.99602380600,37.91937437600
2140,-122.01839134700,37.92015008600
2141,-122.01751797200,37.90781568400
2142,-122.02821225500,37.88336755600
2143,-122.04040510100,37.90260405700
2144,-122.04482879400,37.89277830400
2145,-122.06271013800,37.90794947300
2146,-122.05640869800,37.89087587300
2147,-122.06277247800,37.87965612200
2148,-122.06726873400,37.86372511700
2149,-122.08504763600,37.88699289600
2150,-122.10650978000,37.88844918600
2151,-122.10626280600,37.87212836700
2152,-122.13295619100,37.88183760700
2153,-122.16747799700,37.88103018600
2154,-122.18263799100,37.90320815300
2155,-122.21497530800,37.88581783000
2156,-122.17879925800,37.86197298500
2157,-122.15766635100,37.83212060100
2158,-122.13890837800,37.85405679300
2159,-122.09575882600,37.84692395800
2160,-122.10216990300,37.81879620700
2161,-122.02993598500,37.81633673300
2162,-122.03557916900,37.85821391000
2163,-122.00730991500,37.88105016500
2164,-121.98852146300,37.86394110700
2165,-121.98412235100,37.84040315700
2166,-121.96456561200,37.82307565500
2167,-121.95297044500,37.79894988700
2168,-121.95244539200,37.77449559800
2169,-121.97982895800,37.79404598200
2170,-121.98354362100,37.77881368500
2171,-121.97766665200,37.74735939500
2172,-121.93944209600,37.73175714400
2173,-121.94886856300,37.74472099300
2174,-121.93092517300,37.73931243900
2175,-121.94736880800,37.75870002000
2176,-121.80588785900,37.82015699200
2177,-121.61599103800,37.87817947500
2178,-121.71988658700,37.93914822200
2179,-121.68495425100,37.94026860300
2180,-121.67405680900,37.98626334300
2181,-121.64231478900,38.03724888800
2182,-121.71743997000,38.00804393200
2183,-121.76460791000,37.99997671900
2184,-121.77064791800,37.98934988600
2185,-121.73589155600,37.98010660100
2186,-121.78384966600,37.97542555800
2187,-121.79491852700,37.99125859200
2188,-121.79324136700,38.00665188500
2189,-121.81787223800,38.01697529200
2190,-121.82864159900,38.00361616400
2191,-121.81394160100,38.00145003900
2192,-121.83129024600,37.99389698000
2193,-121.84345213300,37.99159557300
2194,-121.81546344500,37.98645290700
2195,-121.83100926900,37.95835660100
2196,-121.87495638100,37.98017711100
2197,-121.84872899400,38.00238967700
2198,-121.86487105200,38.00441942400
2199,-121.88052742300,38.00731631600
2200,-121.92681283300,37.99597573300
2201,-121.91283663500,38.01612998000
2202,-121.89565160900,38.01193459700
2203,-121.89376393800,38.02147396200
2204,-121.87342847900,38.01698017400
2205,-121.86876773600,38.04041032900
2206,-121.89300046300,38.02687967000
2207,-121.91740119300,38.03572827000
2208,-121.94366850200,38.02338894100
2209,-121.94393220400,38.04078064900
2210,-121.97442961200,38.04545597600
2211,-122.11399171100,38.09723286300
2212,-122.16779884500,38.05704783100
2213,-122.16190222300,38.05924116400
2214,-122.15513629600,38.06903483000
2215,-122.17057154500,38.07282104800
2216,-122.17991613900,38.07995341400
2217,-122.16550858800,38.09146559800
2218,-122.19467945300,38.10477682800
2219,-122.20210836700,38.09139112900
2220,-122.21062094600,38.07326121400
2221,-122.22159334200,38.08418112000
2222,-122.23692292700,38.07628357000
2223,-122.23749904800,38.08757228600
2224,-122.26040309800,38.10263679700
2225,-122.24706385100,38.10004157100
2226,-122.23591295300,38.09780536000
2227,-122.22257457900,38.09529393300
2228,-122.21336753800,38.09583864000
2229,-122.21185331800,38.10422568000
2230,-122.21764151700,38.11621086100
2231,-122.22357661000,38.10413059700
2232,-122.23593076800,38.10663551600
2233,-122.23508160700,38.11450776100
2234,-122.25077587000,38.11201182600
2235,-122.25902748800,38.10868796600
2236,-122.26421173600,38.11607891200
2237,-122.26929382100,38.12294957600
2238,-122.29195850600,38.11034127700
2239,-122.27788354200,38.14997723500
2240,-122.26323712000,38.14282132700
2241,-122.25889536200,38.12980361100
2242,-122.23599887600,38.12589654900
2243,-122.23877726800,38.13617016300
2244,-122.24268449700,38.14895789400
2245,-122.22710506600,38.14851455400
2246,-122.20882592000,38.13084446700
2247,-122.14730577500,38.16253508400
2248,-122.16905551100,38.25424856600
2249,-122.09878219000,38.21813549300
2250,-122.06460112900,38.22538246000
2251,-121.98539461600,38.18513435400
2252,-121.94015187400,38.27376747200
2253,-121.97916420800,38.25719878600
2254,-121.99807798000,38.24954339900
2255,-122.01271878800,38.24713479100
2256,-122.00074271900,38.25920669500
2257,-122.00964088300,38.26777890600
2258,-122.02198363000,38.26698374100
2259,-122.02996233600,38.26704997700
2260,-122.02888068800,38.25486775000
2261,-122.02813268400,38.24881575800
2262,-122.04473247000,38.24699125700
2263,-122.04183066800,38.25497420700
2264,-122.03943211400,38.26402329100
2265,-122.05164914600,38.26485797000
2266,-122.05748893100,38.25395721800
2267,-122.06594648800,38.26505435700
2268,-122.08332514500,38.29565905500
2269,-122.02877757900,38.29329194400
2270,-121.97003093000,38.29531228700
2271,-121.93307672600,38.31935855200
2272,-121.98120848800,38.32432474800
2273,-122.00043755700,38.33048045300
2274,-121.97814589200,38.34180579500
2275,-121.96575324400,38.34116196200
2276,-121.95759804500,38.34122354300
2277,-121.94344641300,38.34082536200
2278,-121.92510591100,38.34427506800
2279,-121.93465552100,38.40128968900
2280,-121.94616760600,38.36801415700
2281,-121.96636629100,38.35594435100
2282,-121.98101754700,38.38194528000
2283,-121.99612092700,38.36315793200
2284,-122.00173861700,38.35291243500
2285,-122.01073962800,38.36648151500
2286,-122.02151340600,38.42115093300
2287,-121.79195933900,38.40392598400
2288,-121.84230816200,38.45035663700
2289,-121.81610172000,38.44790932900
2290,-121.78520176900,38.21045787600
2291,-122.23001699900,38.22793955900
2292,-122.28057073800,38.20424549400
2293,-122.30728542800,38.27176247000
2294,-122.27959793300,38.26951525000
2295,-122.26720773300,38.28790282900
2296,-122.26768175200,38.30637003700
2297,-122.28941540400,38.31518925900
2298,-122.28882031900,38.30570103200
2299,-122.28926857100,38.29499965900
2300,-122.29020488500,38.28714661700
2301,-122.29721838100,38.29071171300
2302,-122.32175735200,38.29559848200
2303,-122.32781659600,38.30972483900
2304,-122.31298410300,38.31438121600
2305,-122.30063627100,38.31078538100
2306,-122.30508776400,38.33086501700
2307,-122.32626948700,38.32827872800
2308,-122.35376950500,38.27247395300
2309,-122.35593002500,38.37123434400
2310,-122.36426434900,38.39137865400
2311,-122.24544808900,38.36767388000
2312,-122.28491444000,38.64016584700
2313,-122.44940668600,38.56871283400
2314,-122.47098835500,38.49980924600
2315,-122.44477197300,38.46652776800
2316,-122.55313600300,38.60353632100
2317,-122.58436660500,38.58266253100
2318,-122.53138759300,38.37619379700
2319,-122.47441163100,38.32824930500
2320,-122.44385753100,38.31070320900
2321,-122.48766800200,38.30510099600
2322,-122.51455353700,38.29598662400
2323,-122.45538849100,38.28127290900
2324,-122.42939476300,38.22211079300
2325,-122.55896348000,38.23193451100
2326,-122.62864103800,38.21303531600
2327,-122.65544240000,38.21706234000
2328,-122.74226272400,38.25378200100
2329,-122.68166086100,38.26244989300
2330,-122.65305580700,38.24302117300
2331,-122.63838674000,38.24523870100
2332,-122.63032258500,38.23302493400
2333,-122.61324672100,38.23875009200
2334,-122.60764007800,38.24438600200
2335,-122.61795559700,38.25221069800
2336,-122.63929578400,38.27374250800
2337,-122.72857331800,38.34402285900
2338,-122.70944297900,38.31752294400
2339,-122.69509134500,38.32373411600
2340,-122.67741576300,38.32912828600
2341,-122.62505706200,38.34004086700
2342,-122.68107957900,38.33961812800
2343,-122.69966933200,38.33437157200
2344,-122.70555708800,38.34087437000
2345,-122.69429895300,38.34691711500
2346,-122.69779804800,38.35635746800
2347,-122.69787825000,38.37027802700
2348,-122.70735635700,38.40202175800
2349,-122.68841739400,38.41233091900
2350,-122.65682002600,38.39524251800
2351,-122.66665680100,38.43593288400
2352,-122.64306986700,38.41803240700
2353,-122.58463362300,38.44827890700
2354,-122.63704461600,38.51962206300
2355,-122.66379526900,38.47866323300
2356,-122.67364432300,38.46639797000
2357,-122.65957819200,38.46834470800
2358,-122.66424312300,38.45022889100
2359,-122.69049485600,38.44086399100
2360,-122.70762527000,38.43547136100
2361,-122.71256633400,38.44219509400
2362,-122.70751386900,38.44852633800
2363,-122.72158308000,38.46121903100
2364,-122.71270996200,38.45727114100
2365,-122.70081336100,38.46014695100
2366,-122.70991074900,38.48278623400
2367,-122.75440389600,38.52990442200
2368,-122.79631480200,38.50825875700
2369,-122.74762115600,38.48177407100
2370,-122.79669932000,38.47436204100
2371,-122.76158155300,38.46110083000
2372,-122.74785108500,38.45731832900
2373,-122.73685129400,38.46591898400
2374,-122.74093702600,38.44899947600
2375,-122.75974750700,38.44699205000
2376,-122.73460660300,38.43965777500
2377,-122.73910483700,38.43557285700
2378,-122.73205971300,38.42440939300
2379,-122.72079836500,38.41983307200
2380,-122.72855313600,38.39539480200
2381,-122.76599099100,38.39548615500
2382,-122.79123258600,38.43116290400
2383,-122.88721687000,38.41759239600
2384,-122.84622387100,38.41325972500
2385,-122.82867282600,38.38141025200
2386,-122.79471440100,38.37844114800
2387,-122.78965782300,38.34324113900
2388,-122.87242234400,38.35193259400
2389,-122.97812970600,38.35132320600
2390,-123.01683100100,38.47336389400
2391,-122.99932648800,38.52615049700
2392,-122.93102443200,38.48236797100
2393,-122.90029214800,38.50061772900
2394,-122.83332269800,38.53753630300
2395,-122.78020058900,38.53406497700
2396,-122.74902816900,38.57889192100
2397,-122.82068274900,38.61205465400
2398,-122.85838372000,38.61860417700
2399,-122.86391865100,38.61063496100
2400,-122.96752869700,38.61723423900
2401,-122.82933757400,38.71036614300
2402,-123.08345523500,38.79303045300
2403,-123.21830517400,38.65608895800
2404,-122.53870667800,38.13191330200
2405,-122.54369944700,38.10050584400
2406,-122.51952111600,38.08064049000
2407,-122.51831094300,38.05805589900
2408,-122.56255380400,38.06045776100
2409,-122.56892124400,38.08031833000
2410,-122.55956499300,38.08875336500
2411,-122.58572382300,38.10027942100
2412,-122.58088441800,38.11350143500
2413,-122.58734609400,38.13299363400
2414,-122.64463216000,38.11241358500
2415,-122.78971014300,38.17889158100
2416,-122.87478901600,38.07374207700
2417,-122.64281810400,37.96113973100
2418,-122.68005080300,38.01264921200
2419,-122.59622982900,38.00024683400
2420,-122.57266908300,38.00101087000
2421,-122.55019061100,37.99979732700
2422,-122.56184873100,38.01989375100
2423,-122.57316689600,38.03829317000
2424,-122.52361540800,38.02511118700
2425,-122.50872593100,38.00923397900
2426,-122.47354348000,37.98733477800
2427,-122.50963182400,37.98043004800
2428,-122.49478526400,37.96003228700
2429,-122.52153994300,37.95986171100
2430,-122.53703053500,37.96920423300
2431,-122.53629039200,37.97974231300
2432,-122.56481231900,37.97411379000
2433,-122.57657604700,37.98029452300
2434,-122.59175456200,37.97901387900
2435,-122.55981448900,37.96258417400
2436,-122.55517850600,37.95158832200
2437,-122.52422924600,37.95027633500
2438,-122.50916043200,37.93000999800
2439,-122.49085478400,37.93956335100
2440,-122.53852031600,37.93558156700
2441,-122.52473615300,37.92359359900
2442,-122.53796128700,37.90932650600
2443,-122.52163422800,37.90009661900
2444,-122.50878956200,37.89317021500
2445,-122.49329733100,37.90370118500
2446,-122.46666793600,37.88735445700
2447,-122.46640881700,37.87322440400
2448,-122.48962835400,37.85929389100
2449,-122.51315434400,37.87056301400
2450,-122.53119721300,37.87397754200
2451,-122.54551892900,37.89513159900
2452,-122.55386914900,37.90881508900
2453,-122.56924697300,37.87526849500
2454,-122.69013946800,37.91940399300
2455,-123.52006300100,38.76137962600
2456,-123.07840416800,38.85314952300
2457,-123.02737581500,38.86055311100
2458,-122.60277235700,38.67845791500
2459,-122.10002327100,38.51654057300
2460,-121.95346566700,38.52921856800
2461,-121.77022832000,38.53808901300
2462,-121.72997637600,38.54345369400
2463,-121.64989821300,38.16253990400
2464,-121.73077983700,38.02742956200
2465,-121.54854572600,37.88390044400
2466,-121.54449295700,37.79509607700
2467,-121.54412733700,37.74483774600
2468,-121.19200140400,37.06314877300
2469,-121.39087367400,36.92162758000
2470,-121.46428933300,36.92575439100
2471,-121.54764246800,36.91134444400
2472,-121.72780059800,36.98924446100
2473,-121.98515583000,37.13787592000
2474,-122.12182469200,37.25390282400
2475,-122.29207351300,37.10670032200
