trip_list_id_num,person_id,o_taz,d_taz,mode,purpose,departure_time,arrival_time,time_target,vot
1787,2968,1355,48,walk-transit-walk,work,8:09:00,8:09:00,departure,36.06
1788,2969,1282,1367,walk-transit-walk,high_school,7:50:00,7:50:00,departure,1
1789,2971,924,520,walk-transit-walk,other,12:37:00,12:37:00,departure,24.16
1790,2976,561,1354,walk-transit-walk,work,6:22:00,6:22:00,departure,42.07
1791,2979,1366,1535,walk-transit-walk,work,8:25:00,8:25:00,departure,30.05
1792,2980,2112,778,walk-transit-walk,work_based,8:06:00,8:06:00,departure,1
1793,2985,2110,2112,walk-transit-walk,work,7:19:00,7:19:00,departure,8.41
1794,2987,152,1451,walk-transit-walk,work,6:25:00,6:25:00,departure,36.06
1795,2998,1377,1315,walk-transit-walk,work,7:15:00,7:15:00,departure,30.05
1796,2999,933,1359,walk-transit-walk,work,6:45:00,6:45:00,departure,42.07
1797,3000,171,938,walk-transit-walk,work,7:51:00,7:51:00,departure,42.07
1798,3003,1280,910,walk-transit-walk,other,6:28:00,6:28:00,departure,3.22
1799,3006,2119,1240,walk-transit-walk,work,8:38:00,8:38:00,departure,2.1
1800,3008,1354,242,walk-transit-walk,work,7:17:00,7:17:00,departure,36.06
1801,3016,1357,919,walk-transit-walk,other,10:05:00,10:05:00,departure,10.07
1802,3017,954,1250,walk-transit-walk,work,10:21:00,10:21:00,departure,30.05
1803,3021,657,1286,walk-transit-walk,work,6:38:00,6:38:00,departure,15.02
1804,3022,190,1424,walk-transit-walk,other,9:54:00,9:54:00,departure,40.26
1805,3023,672,1545,walk-transit-walk,work,8:20:00,8:20:00,departure,24.04
1806,3025,1549,1356,walk-transit-walk,work,5:44:00,5:44:00,departure,21.03
1807,3025,2121,1874,walk-transit-walk,other,8:35:00,8:35:00,departure,9.66
1808,3031,788,1251,walk-transit-walk,work,19:02:00,19:02:00,departure,50
1809,3040,1533,935,walk-transit-walk,work,4:18:00,4:18:00,departure,30.05
1810,3043,1258,1315,walk-transit-walk,other,8:56:00,8:56:00,departure,1
1811,3045,1283,783,walk-transit-walk,work,5:26:00,5:26:00,departure,30.05
1812,3047,1354,201,walk-transit-walk,work,6:41:00,6:41:00,departure,30.05
1813,3049,2110,684,walk-transit-walk,other,10:56:00,10:56:00,departure,6.71
1814,3050,152,1280,walk-transit-walk,work,6:09:00,6:09:00,departure,36.06
1815,3051,727,1258,walk-transit-walk,work,8:39:00,8:39:00,departure,30.05
1816,3052,924,1354,walk-transit-walk,other,7:42:00,7:42:00,departure,28.19
1817,3056,1286,924,walk-transit-walk,work,15:45:00,15:45:00,departure,4.21
1818,3056,2107,2018,walk-transit-walk,college,9:32:00,9:32:00,departure,1
1819,3059,1538,1427,walk-transit-walk,work,11:01:00,11:01:00,departure,15.02
1820,3062,1275,932,walk-transit-walk,work,9:33:00,9:33:00,departure,1.6
1821,3062,2115,1971,walk-transit-walk,work_based,10:26:00,10:26:00,departure,40.26
1822,3067,214,1558,walk-transit-walk,work,8:46:00,8:46:00,departure,36.06
1823,3068,575,1317,walk-transit-walk,work,9:21:00,9:21:00,departure,8.41
1824,3071,1240,1372,walk-transit-walk,work,7:57:00,7:57:00,departure,36.06
1825,3074,2112,1240,walk-transit-walk,work,10:04:00,10:04:00,departure,10.22
1826,3076,348,1558,walk-transit-walk,work,8:32:00,8:32:00,departure,21.03
1827,3081,1354,1275,walk-transit-walk,work,6:24:00,6:24:00,departure,30.05
1828,3090,1240,597,walk-transit-walk,grade_school,20:12:00,20:12:00,departure,20.13
1829,3096,1975,1331,walk-transit-walk,work,7:07:00,7:07:00,departure,7.21
1830,3101,1257,596,walk-transit-walk,other,17:10:00,17:10:00,departure,13.42
1831,3103,1310,876,walk-transit-walk,work,7:46:00,7:46:00,departure,14.42
1832,3105,1503,1284,walk-transit-walk,work,9:57:00,9:57:00,departure,30.05
1833,3106,1249,1366,walk-transit-walk,work,6:39:00,6:39:00,departure,15.02
1834,3107,545,1379,walk-transit-walk,work,6:32:00,6:32:00,departure,42.07
1835,3118,1557,18,walk-transit-walk,college,4:16:00,4:16:00,departure,1
1836,3120,2111,2152,walk-transit-walk,work,10:03:00,10:03:00,departure,10.22
1837,3123,520,1354,walk-transit-walk,work,6:36:00,6:36:00,departure,42.07
1838,3126,1434,1395,walk-transit-walk,other,11:42:00,11:42:00,departure,4.03
1839,3128,776,1317,walk-transit-walk,work,6:37:00,6:37:00,departure,15.02
1840,3139,2116,2121,walk-transit-walk,college,8:24:00,8:24:00,departure,10.07
1841,3143,1277,1240,walk-transit-walk,work,15:08:00,15:08:00,departure,20.03
1842,3144,1256,79,walk-transit-walk,work,8:13:00,8:13:00,departure,30.05
1843,3148,649,1286,walk-transit-walk,work,6:55:00,6:55:00,departure,50
1844,3151,642,1356,walk-transit-walk,work,9:59:00,9:59:00,departure,14.02
1845,3154,622,1538,walk-transit-walk,other,10:50:00,10:50:00,departure,3.22
1846,3155,1284,1598,walk-transit-walk,work,7:36:00,7:36:00,departure,42.07
1847,3156,605,1283,walk-transit-walk,work_based,10:19:00,10:19:00,departure,20.13
1848,3161,1991,1257,walk-transit-walk,work_based,12:39:00,12:39:00,departure,1
1849,3163,608,1354,walk-transit-walk,work,7:36:00,7:36:00,departure,21.03
1850,3164,701,1279,walk-transit-walk,work,14:27:00,14:27:00,departure,14.42
1851,3170,1539,1341,walk-transit-walk,work,14:57:00,14:57:00,departure,8.41
1852,3173,2136,165,walk-transit-walk,work,6:44:00,6:44:00,departure,30.05
1853,3174,684,1450,walk-transit-walk,work,6:15:00,6:15:00,departure,1
1854,3175,520,1257,walk-transit-walk,work,5:39:00,5:39:00,departure,20.03
1855,3180,2208,684,walk-transit-walk,other,11:59:00,11:59:00,departure,1
1856,3182,1239,1377,walk-transit-walk,other,8:36:00,8:36:00,departure,20.13
1857,3187,2136,2208,walk-transit-walk,work,20:33:00,20:33:00,departure,2.1
1858,3189,673,1379,walk-transit-walk,other,7:35:00,7:35:00,departure,1
1859,3190,1315,1341,walk-transit-walk,work,8:32:00,8:32:00,departure,24.04
1860,3190,2110,286,walk-transit-walk,work,11:56:00,11:56:00,departure,5.01
1861,3192,1341,1355,walk-transit-walk,work,6:49:00,6:49:00,departure,14.02
1862,3200,1450,640,walk-transit-walk,work,13:04:00,13:04:00,departure,15.02
1863,3204,647,1340,walk-transit-walk,work,7:58:00,7:58:00,departure,30.05
1864,3211,1256,1275,walk-transit-walk,work,7:25:00,7:25:00,departure,30.05
1865,3220,2113,2136,walk-transit-walk,other,12:22:00,12:22:00,departure,1
1866,3222,1450,1315,walk-transit-walk,other,13:09:00,13:09:00,departure,2.82
1867,3223,2121,743,walk-transit-walk,college,13:48:00,13:48:00,departure,1
1868,3224,1343,1239,walk-transit-walk,other,6:05:00,6:05:00,departure,24.16
1869,3226,1309,751,walk-transit-walk,work,5:51:00,5:51:00,departure,36.06
1870,3227,1503,1381,walk-transit-walk,work,7:26:00,7:26:00,departure,30.05
1871,3228,731,1315,walk-transit-walk,work,5:35:00,5:35:00,departure,14.42
1872,3232,2121,1971,walk-transit-walk,work,8:07:00,8:07:00,departure,30.05
1873,3235,2136,2150,walk-transit-walk,work,13:07:00,13:07:00,departure,21.03
1874,3236,1315,1412,walk-transit-walk,other,7:31:00,7:31:00,departure,6.71
1875,3237,1538,1239,walk-transit-walk,other,14:33:00,14:33:00,departure,40.26
1876,3238,1251,1315,walk-transit-walk,other,9:55:00,9:55:00,departure,1
1877,3239,1341,1557,walk-transit-walk,work,7:34:00,7:34:00,departure,42.07
1878,3243,1259,642,walk-transit-walk,work,8:11:00,8:11:00,departure,42.07
1879,3244,1204,2145,walk-transit-walk,other,13:36:00,13:36:00,departure,1
1880,3245,1446,1257,walk-transit-walk,work,8:03:00,8:03:00,departure,36.06
1881,3251,2019,1315,walk-transit-walk,work,8:25:00,8:25:00,departure,42.07
1882,3252,1558,1349,walk-transit-walk,work,8:15:00,8:15:00,departure,20.43
1883,3253,1237,1558,walk-transit-walk,work,5:51:00,5:51:00,departure,50
1884,3258,165,1315,walk-transit-walk,work,9:10:00,9:10:00,departure,20.43
1885,3259,1274,1351,walk-transit-walk,work,11:54:00,11:54:00,departure,24.04
1886,3260,1257,558,walk-transit-walk,work,7:26:00,7:26:00,departure,4.81
1887,3260,2112,2208,walk-transit-walk,high_school,6:16:00,6:16:00,departure,1
1888,3263,1375,1240,walk-transit-walk,work,6:51:00,6:51:00,departure,2.88
1889,3269,1315,123,walk-transit-walk,work,10:20:00,10:20:00,departure,7.51
1890,3271,1191,1324,walk-transit-walk,work,12:00:00,12:00:00,departure,4.09
1891,3272,2136,935,walk-transit-walk,work,6:35:00,6:35:00,departure,30.05
1892,3273,649,1372,walk-transit-walk,other,15:07:00,15:07:00,departure,1
1893,3277,1340,1529,walk-transit-walk,other,8:17:00,8:17:00,departure,40.26
1894,3280,1394,767,walk-transit-walk,work,6:47:00,6:47:00,departure,36.06
1895,3282,149,1354,walk-transit-walk,work,9:30:00,9:30:00,departure,1.6
1896,3284,1394,1355,walk-transit-walk,work,9:53:00,9:53:00,departure,36.06
1897,3289,1341,71,walk-transit-walk,work,7:30:00,7:30:00,departure,36.06
1898,3291,1356,1545,walk-transit-walk,work,9:59:00,9:59:00,departure,36.06
1899,3296,2121,748,walk-transit-walk,other,,,departure,1
1900,3297,1314,236,walk-transit-walk,other,8:18:00,8:18:00,departure,1
1901,3299,2136,948,walk-transit-walk,other,,,departure,24.16
1902,3302,1286,1315,walk-transit-walk,work,9:14:00,9:14:00,departure,7.21
1903,3303,2121,230,walk-transit-walk,work,5:22:00,5:22:00,departure,7.21
1904,3305,2121,78,walk-transit-walk,work,5:15:00,5:15:00,departure,42.07
1905,3307,1309,1257,walk-transit-walk,work,13:14:00,13:14:00,departure,10.02
1906,3309,1537,1450,walk-transit-walk,work,4:38:00,4:38:00,departure,6.81
1907,3310,571,1450,walk-transit-walk,work,8:19:00,8:19:00,departure,21.03
1908,3321,741,1284,walk-transit-walk,work,8:34:00,8:34:00,departure,2.4
1909,3321,2112,2145,walk-transit-walk,grade_school,18:42:00,18:42:00,departure,1
1910,3323,2134,1976,walk-transit-walk,other,17:33:00,17:33:00,departure,1
1911,3330,1317,745,walk-transit-walk,work,9:08:00,9:08:00,departure,21.03
1912,3332,1539,1358,walk-transit-walk,work,8:05:00,8:05:00,departure,36.06
1913,3334,27,1356,walk-transit-walk,work,6:57:00,6:57:00,departure,30.05
1914,3338,1378,1356,walk-transit-walk,other,7:48:00,7:48:00,departure,1
1915,3341,1558,4,walk-transit-walk,other,8:46:00,8:46:00,departure,5.64
1916,3344,2145,2014,walk-transit-walk,work,15:06:00,15:06:00,departure,15.02
1917,3345,1354,673,walk-transit-walk,college,10:28:00,10:28:00,departure,1.61
1918,3350,2152,362,walk-transit-walk,work,4:41:00,4:41:00,departure,30.05
1919,3353,2116,933,walk-transit-walk,work,4:05:00,4:05:00,departure,21.03
1920,3357,1349,768,walk-transit-walk,work,7:55:00,7:55:00,departure,36.06
1921,3362,936,1257,walk-transit-walk,work,12:23:00,12:23:00,departure,50
1922,3365,740,1356,walk-transit-walk,work,6:41:00,6:41:00,departure,21.03
1923,3372,1251,519,walk-transit-walk,work,8:59:00,8:59:00,departure,18.03
1924,3376,1998,1239,walk-transit-walk,other,4:47:00,4:47:00,departure,1
1925,3377,1258,1354,walk-transit-walk,work,9:26:00,9:26:00,departure,36.06
1926,3383,1557,1351,walk-transit-walk,work,7:22:00,7:22:00,departure,15.02
1927,3384,692,1377,walk-transit-walk,work,7:30:00,7:30:00,departure,36.06
1928,3386,1257,1354,walk-transit-walk,work,9:07:00,9:07:00,departure,15.02
1929,3386,2002,2116,walk-transit-walk,work,4:07:00,4:07:00,departure,21.03
1930,3394,1538,1359,walk-transit-walk,other,18:52:00,18:52:00,departure,1
1931,3398,1284,1673,walk-transit-walk,work_based,7:42:00,7:42:00,departure,1
1932,3400,1257,1679,walk-transit-walk,work,5:58:00,5:58:00,departure,14.02
1933,3404,1534,1395,walk-transit-walk,work,9:52:00,9:52:00,departure,21.03
1934,3406,2019,1378,walk-transit-walk,work,7:43:00,7:43:00,departure,14.42
1935,3407,242,1326,walk-transit-walk,work,6:40:00,6:40:00,departure,20.03
1936,3408,1400,1558,walk-transit-walk,college,12:07:00,12:07:00,departure,1
1937,3410,1256,1358,walk-transit-walk,work,6:24:00,6:24:00,departure,36.06
1938,3414,1354,905,walk-transit-walk,work_based,10:19:00,10:19:00,departure,1
1939,3415,880,1355,walk-transit-walk,work,5:47:00,5:47:00,departure,36.06
1940,3420,65,1554,walk-transit-walk,college,4:06:00,4:06:00,departure,1
1941,3421,1249,730,walk-transit-walk,work,13:28:00,13:28:00,departure,10.22
1942,3422,1251,1315,walk-transit-walk,other,11:21:00,11:21:00,departure,3.22
1943,3423,1390,1286,walk-transit-walk,work,7:52:00,7:52:00,departure,30.05
1944,3434,1999,783,walk-transit-walk,work,5:53:00,5:53:00,departure,42.07
1945,3436,1354,655,walk-transit-walk,college,11:40:00,11:40:00,departure,1
1946,3436,2152,2208,walk-transit-walk,work,23:27:00,23:27:00,departure,4.21
1947,3446,1415,1356,walk-transit-walk,work,9:07:00,9:07:00,departure,30.05
1948,3449,2112,750,walk-transit-walk,work,5:17:00,5:17:00,departure,10.22
1949,3453,1434,1558,walk-transit-walk,other,7:32:00,7:32:00,departure,13.69
1950,3455,1275,1354,walk-transit-walk,work,8:56:00,8:56:00,departure,15.02
1951,3456,1310,1240,walk-transit-walk,other,12:04:00,12:04:00,departure,9.4
1952,3456,2121,346,walk-transit-walk,work,5:19:00,5:19:00,departure,50
1953,3458,635,1354,walk-transit-walk,college,8:27:00,8:27:00,departure,1
1954,3470,1276,1354,walk-transit-walk,college,13:09:00,13:09:00,departure,1
1955,3477,1315,1309,walk-transit-walk,work,8:51:00,8:51:00,departure,42.07
1956,3478,2111,618,walk-transit-walk,work,5:51:00,5:51:00,departure,30.05
1957,3481,1309,924,walk-transit-walk,other,13:21:00,13:21:00,departure,1
1958,3481,2132,745,walk-transit-walk,work,5:20:00,5:20:00,departure,1
1959,3490,1372,1542,walk-transit-walk,work,7:40:00,7:40:00,departure,30.05
1960,3498,1354,246,walk-transit-walk,work,7:22:00,7:22:00,departure,30.05
1961,3507,1366,685,walk-transit-walk,work_based,8:12:00,8:12:00,departure,20.13
1962,3508,1277,1351,walk-transit-walk,work,6:40:00,6:40:00,departure,30.05
1963,3510,1378,657,walk-transit-walk,work,8:14:00,8:14:00,departure,20.03
1964,3512,1277,1234,walk-transit-walk,work,6:06:00,6:06:00,departure,12.02
1965,3516,1257,1284,walk-transit-walk,work,7:42:00,7:42:00,departure,30.05
1966,3517,1282,1260,walk-transit-walk,work,6:42:00,6:42:00,departure,1
1967,3517,2145,2134,walk-transit-walk,work,6:42:00,6:42:00,departure,20.43
1968,3519,1356,1307,walk-transit-walk,work,4:14:00,4:14:00,departure,10.22
1969,3520,1351,68,walk-transit-walk,work,5:32:00,5:32:00,departure,1
1970,3521,1275,1355,walk-transit-walk,work,7:18:00,7:18:00,departure,7.21
1971,3525,1355,643,walk-transit-walk,work,6:21:00,6:21:00,departure,36.06
1972,3528,300,1355,walk-transit-walk,work,10:08:00,10:08:00,departure,14.02
1973,3530,1556,1257,walk-transit-walk,work,7:17:00,7:17:00,departure,24.04
1974,3533,1317,642,walk-transit-walk,work,6:51:00,6:51:00,departure,21.03
1975,3537,1378,1334,walk-transit-walk,work,10:57:00,10:57:00,departure,6.81
1976,3537,741,2018,walk-transit-walk,work,7:10:00,7:10:00,departure,36.06
1977,3539,1303,1256,walk-transit-walk,work,12:55:00,12:55:00,departure,30.05
1978,3540,1310,1248,walk-transit-walk,work,9:00:00,9:00:00,departure,6.81
1979,3541,1354,1538,walk-transit-walk,work,7:16:00,7:16:00,departure,50
1980,3546,680,1349,walk-transit-walk,work,7:12:00,7:12:00,departure,20.03
1981,3547,1337,793,walk-transit-walk,work,5:46:00,5:46:00,departure,30.05
1982,3555,1239,1355,walk-transit-walk,other,4:45:00,4:45:00,departure,24.16
1983,3557,1994,286,walk-transit-walk,work,6:47:00,6:47:00,departure,1
1984,3560,939,1278,walk-transit-walk,work,5:44:00,5:44:00,departure,30.05
1985,3566,1309,939,walk-transit-walk,work,7:12:00,7:12:00,departure,36.06
1986,3567,1356,137,walk-transit-walk,work,7:03:00,7:03:00,departure,36.06
1987,3572,2008,957,walk-transit-walk,work,6:43:00,6:43:00,departure,1.6
1988,3580,1259,1354,walk-transit-walk,work,8:06:00,8:06:00,departure,20.03
1989,3586,564,1257,walk-transit-walk,work,7:00:00,7:00:00,departure,36.06
1990,3587,1487,693,walk-transit-walk,work,7:29:00,7:29:00,departure,30.05
1991,3591,2145,731,walk-transit-walk,work,18:32:00,18:32:00,departure,36.06
1992,3592,1234,1486,walk-transit-walk,other,10:36:00,10:36:00,departure,1
1993,3593,2111,642,walk-transit-walk,work,7:14:00,7:14:00,departure,7.01
1994,3607,1359,1240,walk-transit-walk,work,13:41:00,13:41:00,departure,20.03
1995,3608,2112,1969,walk-transit-walk,work,7:53:00,7:53:00,departure,18.03
1996,3613,1998,802,walk-transit-walk,work,7:23:00,7:23:00,departure,30.05
1997,3615,1558,649,walk-transit-walk,work,7:30:00,7:30:00,departure,50
1998,3619,1265,1395,walk-transit-walk,work,8:58:00,8:58:00,departure,14.02
1999,3620,855,1378,walk-transit-walk,other,8:37:00,8:37:00,departure,40.26
2000,3622,1998,773,walk-transit-walk,work,7:01:00,7:01:00,departure,36.06
2001,3625,1341,607,walk-transit-walk,other,13:54:00,13:54:00,departure,1
2002,3627,1239,1448,walk-transit-walk,other,12:12:00,12:12:00,departure,40.26
2003,3628,321,1560,walk-transit-walk,work_based,7:16:00,7:16:00,departure,24.16
2004,3630,2112,2150,walk-transit-walk,work,6:31:00,6:31:00,departure,1
2005,3632,1351,673,walk-transit-walk,work,9:41:00,9:41:00,departure,10.22
2006,3637,761,1467,walk-transit-walk,work,6:50:00,6:50:00,departure,14.42
2007,3640,626,1336,walk-transit-walk,work,7:15:00,7:15:00,departure,50
2008,3641,1976,787,walk-transit-walk,work,7:58:00,7:58:00,departure,30.05
2009,3647,262,1309,walk-transit-walk,work,8:50:00,8:50:00,departure,30.05
2010,3648,2150,2113,walk-transit-walk,work,19:15:00,19:15:00,departure,10.22
2011,3649,828,1315,walk-transit-walk,work,7:40:00,7:40:00,departure,36.06
2012,3650,1976,690,walk-transit-walk,work,7:11:00,7:11:00,departure,36.06
2013,3652,373,1558,walk-transit-walk,work,8:06:00,8:06:00,departure,10.22
2014,3655,255,1354,walk-transit-walk,work,8:08:00,8:08:00,departure,21.03
2015,3656,2000,927,walk-transit-walk,work,7:59:00,7:59:00,departure,14.42
2016,3657,704,1311,walk-transit-walk,work,5:44:00,5:44:00,departure,8.41
2017,3658,1975,2146,walk-transit-walk,work,7:42:00,7:42:00,departure,50
2018,3660,672,1354,walk-transit-walk,college,6:11:00,6:11:00,departure,1
2019,3661,1999,1969,walk-transit-walk,work,7:04:00,7:04:00,departure,1
2020,3663,1334,939,walk-transit-walk,other,6:53:00,6:53:00,departure,24.16
2021,3665,1354,1284,walk-transit-walk,work,7:37:00,7:37:00,departure,2.8
2022,3666,1926,1310,walk-transit-walk,work,6:46:00,6:46:00,departure,30.05
2023,3668,1233,1257,walk-transit-walk,high_school,7:37:00,7:37:00,departure,1
2024,3671,1277,1309,walk-transit-walk,work,8:02:00,8:02:00,departure,15.02
2025,3678,1557,1198,walk-transit-walk,college,,,departure,1
2026,3681,1335,1251,walk-transit-walk,other,10:00:00,10:00:00,departure,14.09
2027,3682,336,1543,walk-transit-walk,college,7:14:00,7:14:00,departure,1
2028,3682,2000,743,walk-transit-walk,work,8:15:00,8:15:00,departure,30.05
2029,3684,1310,189,walk-transit-walk,work,8:03:00,8:03:00,departure,21.03
2030,3685,644,1248,walk-transit-walk,work,8:29:00,8:29:00,departure,36.06
2031,3687,1999,286,walk-transit-walk,college,6:10:00,6:10:00,departure,1
2032,3688,1286,1372,walk-transit-walk,work,6:45:00,6:45:00,departure,36.06
2033,3689,1284,1425,walk-transit-walk,work_based,6:27:00,6:27:00,departure,4.83
2034,3690,2121,791,walk-transit-walk,work,8:07:00,8:07:00,departure,30.05
2035,3692,1277,762,walk-transit-walk,work,8:30:00,8:30:00,departure,36.06
2036,3692,2016,1970,walk-transit-walk,work_based,8:37:00,8:37:00,departure,1
2037,3695,1999,1945,walk-transit-walk,work,8:04:00,8:04:00,departure,36.06
2038,3698,2121,1971,walk-transit-walk,other,8:09:00,8:09:00,departure,20.13
2039,3700,2003,827,walk-transit-walk,other,6:02:00,6:02:00,departure,20.13
2040,3705,1558,1450,walk-transit-walk,work_based,10:15:00,10:15:00,departure,1
2041,3709,1519,693,walk-transit-walk,work,6:51:00,6:51:00,departure,50
2042,3710,1251,1557,walk-transit-walk,college,8:23:00,8:23:00,departure,1
2043,3711,1372,657,walk-transit-walk,other,12:51:00,12:51:00,departure,1
2044,3717,1998,740,walk-transit-walk,other,6:17:00,6:17:00,departure,24.16
2045,3719,713,1434,walk-transit-walk,other,7:32:00,7:32:00,departure,1
2046,3721,1977,2018,walk-transit-walk,college,8:11:00,8:11:00,departure,1.13
2047,3723,1998,2121,walk-transit-walk,work,7:11:00,7:11:00,departure,1
2048,3726,1258,1356,walk-transit-walk,work,8:26:00,8:26:00,departure,21.03
2049,3728,608,1349,walk-transit-walk,work,10:18:00,10:18:00,departure,30.05
2050,3731,1260,1356,walk-transit-walk,work,6:58:00,6:58:00,departure,7.21
2051,3732,1361,236,walk-transit-walk,work_based,4:18:00,4:18:00,departure,9.4
2052,3733,2134,1915,walk-transit-walk,work,6:28:00,6:28:00,departure,30.05
2053,3734,2114,2134,walk-transit-walk,work,8:28:00,8:28:00,departure,2.1
2054,3737,2146,742,walk-transit-walk,work,8:19:00,8:19:00,departure,30.05
2055,3739,1558,1309,walk-transit-walk,work,8:42:00,8:42:00,departure,4.81
2056,3739,1998,932,walk-transit-walk,work,8:24:00,8:24:00,departure,30.05
2057,3740,2011,939,walk-transit-walk,work,8:19:00,8:19:00,departure,50
2058,3745,2145,754,walk-transit-walk,work,8:27:00,8:27:00,departure,42.07
2059,3747,629,1365,walk-transit-walk,work,9:27:00,9:27:00,departure,12.02
2060,3747,1998,935,walk-transit-walk,work,21:09:00,21:09:00,departure,30.05
2061,3750,1240,1282,walk-transit-walk,work,7:06:00,7:06:00,departure,50
2062,3750,2006,944,walk-transit-walk,work,8:05:00,8:05:00,departure,42.07
2063,3754,1193,1315,walk-transit-walk,other,11:06:00,11:06:00,departure,1
2064,3767,1201,1256,walk-transit-walk,work,7:48:00,7:48:00,departure,15.02
2065,3770,520,743,walk-transit-walk,other,16:13:00,16:13:00,departure,1
2066,3774,1315,1548,walk-transit-walk,work,6:46:00,6:46:00,departure,36.06
2067,3775,1379,1563,walk-transit-walk,high_school,7:59:00,7:59:00,departure,1
2068,3781,1977,640,walk-transit-walk,work,9:45:00,9:45:00,departure,15.02
2069,3783,2152,1915,walk-transit-walk,work,9:22:00,9:22:00,departure,15.02
2070,3785,1354,1257,walk-transit-walk,work,5:40:00,5:40:00,departure,36.06
2071,3789,1451,855,walk-transit-walk,other,9:52:00,9:52:00,departure,1
2072,3795,1450,1351,walk-transit-walk,work,8:15:00,8:15:00,departure,1
2073,3799,1341,1564,walk-transit-walk,high_school,8:41:00,8:41:00,departure,1
2074,3799,2113,1946,walk-transit-walk,work,7:46:00,7:46:00,departure,8.41
2075,3800,742,1239,walk-transit-walk,other,5:29:00,5:29:00,departure,24.16
2076,3801,2144,2152,walk-transit-walk,work,9:46:00,9:46:00,departure,1
2077,3807,1446,1229,walk-transit-walk,college,15:10:00,15:10:00,departure,1
2078,3810,1280,1392,walk-transit-walk,work,7:52:00,7:52:00,departure,50
2079,3811,657,1355,walk-transit-walk,work,8:17:00,8:17:00,departure,10.02
2080,3813,1527,1349,walk-transit-walk,work,5:04:00,5:04:00,departure,21.03
2081,3816,166,1376,walk-transit-walk,work,7:51:00,7:51:00,departure,30.05
2082,3822,2152,157,walk-transit-walk,work,9:53:00,9:53:00,departure,1
2083,3823,1557,1275,walk-transit-walk,college,9:39:00,9:39:00,departure,1
2084,3824,1526,1239,walk-transit-walk,work,18:36:00,18:36:00,departure,30.05
2085,3827,1240,1448,walk-transit-walk,other,16:00:00,16:00:00,departure,1
2086,3829,1557,1251,walk-transit-walk,college,6:09:00,6:09:00,departure,1
2087,3829,1999,1971,walk-transit-walk,work,9:47:00,9:47:00,departure,1
2088,3837,1915,742,walk-transit-walk,work,9:57:00,9:57:00,departure,50
2089,3839,1356,1377,walk-transit-walk,work,4:47:00,4:47:00,departure,36.06
2090,3839,2146,2145,walk-transit-walk,work,4:49:00,4:49:00,departure,4.21
2091,3842,1284,520,walk-transit-walk,work,6:45:00,6:45:00,departure,14.02
2092,3845,520,1284,walk-transit-walk,work,5:09:00,5:09:00,departure,10.22
2093,3849,1244,1260,walk-transit-walk,work,8:34:00,8:34:00,departure,21.03
2094,3852,2145,286,walk-transit-walk,other,9:00:00,9:00:00,departure,1
2095,3854,591,1211,walk-transit-walk,work,8:43:00,8:43:00,departure,21.03
2096,3855,319,1546,walk-transit-walk,work,7:19:00,7:19:00,departure,21.03
2097,3856,1278,497,walk-transit-walk,work,14:59:00,14:59:00,departure,5.11
2098,3860,1542,1450,walk-transit-walk,high_school,7:31:00,7:31:00,departure,1
2099,3862,1969,1917,walk-transit-walk,other,4:19:00,4:19:00,departure,6.84
2100,3864,1315,1349,walk-transit-walk,work,5:13:00,5:13:00,departure,30.05
2101,3868,2146,2111,walk-transit-walk,work_based,8:27:00,8:27:00,departure,4.83
2102,3871,2146,2056,walk-transit-walk,other,9:55:00,9:55:00,departure,9.66
2103,3872,1928,1916,walk-transit-walk,work,10:19:00,10:19:00,departure,4.21
2104,3874,1548,1275,walk-transit-walk,work,6:46:00,6:46:00,departure,50
2105,3877,1356,631,walk-transit-walk,work,8:29:00,8:29:00,departure,30.05
2106,3877,2152,2122,walk-transit-walk,other,9:19:00,9:19:00,departure,1
2107,3880,1356,1539,walk-transit-walk,other,18:42:00,18:42:00,departure,24.16
2108,3881,1486,1355,walk-transit-walk,work,9:56:00,9:56:00,departure,50
2109,3883,1314,1355,walk-transit-walk,work,5:53:00,5:53:00,departure,1
2110,3883,1969,2145,walk-transit-walk,work,10:40:00,10:40:00,departure,30.05
2111,3893,2152,568,walk-transit-walk,work,10:43:00,10:43:00,departure,1
2112,3894,2150,2111,walk-transit-walk,work_based,8:03:00,8:03:00,departure,1
2113,3896,1266,1534,walk-transit-walk,work,7:54:00,7:54:00,departure,50
2114,3898,1409,1335,walk-transit-walk,work,12:20:00,12:20:00,departure,8.41
2115,3899,1968,1998,walk-transit-walk,work,6:30:00,6:30:00,departure,42.07
2116,3905,1256,1354,walk-transit-walk,work,6:54:00,6:54:00,departure,36.06
2117,3911,1280,1349,walk-transit-walk,work,8:55:00,8:55:00,departure,30.05
2118,3912,92,1315,walk-transit-walk,work,7:30:00,7:30:00,departure,10.22
2119,3913,1390,1354,walk-transit-walk,work,13:13:00,13:13:00,departure,15.02
2120,3914,1258,1415,walk-transit-walk,work,7:48:00,7:48:00,departure,36.06
2121,3915,1238,855,walk-transit-walk,other,10:25:00,10:25:00,departure,20.13
2122,3917,1545,1216,walk-transit-walk,work,5:52:00,5:52:00,departure,24.04
2123,3918,643,1355,walk-transit-walk,work,4:25:00,4:25:00,departure,50
2124,3918,2023,1874,walk-transit-walk,other,11:36:00,11:36:00,departure,48.32
2125,3919,1356,754,walk-transit-walk,work,7:11:00,7:11:00,departure,30.05
2126,3924,1968,2002,walk-transit-walk,work,7:14:00,7:14:00,departure,30.05
